Frame	Time	Elec	VdW	Nonbond	Total
0	0	-312.832	-104.077	-416.909	-416.909
1	0.2	-360.163	22.2252	-337.938	-337.938
2	0.4	-183.678	-110.704	-294.382	-294.382
3	0.6	-201.629	-122.979	-324.608	-324.608
4	0.8	-281.531	-65.7595	-347.29	-347.29
5	1	-320.902	103.38	-217.521	-217.521
6	1.2	-334.874	-25.3163	-360.191	-360.191
7	1.4	-311.351	-159.209	-470.56	-470.56
8	1.6	-361.214	216.49	-144.724	-144.724
9	1.8	-367.867	-53.4927	-421.359	-421.359
10	2	-353.023	-69.7455	-422.768	-422.768
11	2.2	-400.365	137.351	-263.014	-263.014
12	2.4	-356.225	-55.1702	-411.395	-411.395
13	2.6	-305.905	176.207	-129.698	-129.698
14	2.8	-403.842	232.945	-170.896	-170.896
15	3	-416.991	110.76	-306.231	-306.231
16	3.2	-544.039	164.441	-379.598	-379.598
17	3.4	-498.317	169.528	-328.789	-328.789
18	3.6	-530.521	359.258	-171.263	-171.263
19	3.8	-309.959	-54.3611	-364.32	-364.32
20	4	-481.119	168.327	-312.792	-312.792
21	4.2	-432.966	8.0844	-424.881	-424.881
22	4.4	-357.731	-26.909	-384.64	-384.64
23	4.6	-479.255	102.434	-376.821	-376.821
24	4.8	-312.2	28.1278	-284.073	-284.073
25	5	-423.684	-54.0326	-477.717	-477.717
26	5.2	-276.109	-91.5371	-367.646	-367.646
27	5.4	-351.567	-54.6268	-406.193	-406.193
28	5.6	-360.386	-40.2016	-400.587	-400.587
29	5.8	-335.884	-35.28	-371.164	-371.164
30	6	-343.55	78.9531	-264.597	-264.597
31	6.2	-355.125	86.8251	-268.3	-268.3
32	6.4	-383.167	119.874	-263.293	-263.293
33	6.6	-395.226	41.9555	-353.27	-353.27
34	6.8	-306.005	-27.0159	-333.021	-333.021
35	7	-334.674	37.7212	-296.953	-296.953
36	7.2	-337.315	-7.2075	-344.522	-344.522
37	7.4	-325.16	4.1602	-321	-321
38	7.6	-397.521	-29.9862	-427.507	-427.507
39	7.8	-366.27	288.403	-77.8671	-77.8671
40	8	-320.731	102.866	-217.866	-217.866
41	8.2	-376.383	326.604	-49.7791	-49.7791
42	8.4	-349.831	274.533	-75.2979	-75.2979
43	8.6	-277.563	54.8418	-222.721	-222.721
44	8.8	-314.913	-24.258	-339.171	-339.171
45	9	-432.026	-39.0191	-471.046	-471.046
46	9.2	-401.141	-37.561	-438.702	-438.702
47	9.4	-373.81	114.3	-259.51	-259.51
48	9.6	-464.976	6.4046	-458.571	-458.571
49	9.8	-457.846	-78.1674	-536.013	-536.013
50	10	-481.776	-36.3344	-518.111	-518.111
51	10.2	-389.206	134.8	-254.406	-254.406
52	10.4	-444.542	115.763	-328.779	-328.779
53	10.6	-539.456	28.8081	-510.648	-510.648
54	10.8	-547.384	93.3106	-454.073	-454.073
55	11	-464.476	-11.0911	-475.567	-475.567
56	11.2	-413.729	-122.242	-535.971	-535.971
57	11.4	-390.865	35.8292	-355.036	-355.036
58	11.6	-466.072	90.4919	-375.58	-375.58
59	11.8	-435.725	-94.573	-530.298	-530.298
60	12	-426.61	-53.8151	-480.425	-480.425
61	12.2	-444.255	-9.6677	-453.923	-453.923
62	12.4	-459.051	-83.7695	-542.82	-542.82
63	12.6	-453.742	-107.345	-561.087	-561.087
64	12.8	-467.07	100.25	-366.821	-366.821
65	13	-434.748	342.751	-91.9972	-91.9972
66	13.2	-462.631	64.7662	-397.865	-397.865
67	13.4	-457.703	95.1344	-362.568	-362.568
68	13.6	-449.149	0.9114	-448.238	-448.238
69	13.8	-507.928	255.271	-252.657	-252.657
70	14	-549.313	228.117	-321.196	-321.196
71	14.2	-456.838	244.999	-211.839	-211.839
72	14.4	-458.596	33.9912	-424.605	-424.605
73	14.6	-446.575	258.44	-188.135	-188.135
74	14.8	-417.933	171.534	-246.399	-246.399
75	15	-474.144	273.054	-201.091	-201.091
76	15.2	-502.307	161.407	-340.9	-340.9
77	15.4	-533.786	13.1773	-520.608	-520.608
78	15.6	-507.139	254.347	-252.792	-252.792
79	15.8	-440.182	183.024	-257.157	-257.157
80	16	-514.191	220.089	-294.102	-294.102
81	16.2	-491.633	25.2646	-466.369	-466.369
82	16.4	-460.085	20.7154	-439.37	-439.37
83	16.6	-464.407	47.7553	-416.652	-416.652
84	16.8	-551.394	146.281	-405.113	-405.113
85	17	-554.581	394.849	-159.732	-159.732
86	17.2	-552.347	131.376	-420.971	-420.971
87	17.4	-582.12	245.907	-336.213	-336.213
88	17.6	-582.309	90.9347	-491.375	-491.375
89	17.8	-561.811	276.355	-285.456	-285.456
90	18	-563.8	119.331	-444.468	-444.468
91	18.2	-527.712	301.699	-226.012	-226.012
92	18.4	-570.346	254.104	-316.243	-316.243
93	18.6	-524.298	-44.9658	-569.264	-569.264
94	18.8	-536.262	230.008	-306.255	-306.255
95	19	-590.239	-123.29	-713.528	-713.528
96	19.2	-570.832	-39.7518	-610.584	-610.584
97	19.4	-612.904	194.35	-418.554	-418.554
98	19.6	-643.98	565.147	-78.833	-78.833
99	19.8	-633.125	-57.1889	-690.314	-690.314
100	20	-601.633	-44.5752	-646.208	-646.208
101	20.2	-619.89	-9.8678	-629.758	-629.758
102	20.4	-660.813	-40.1698	-700.983	-700.983
103	20.6	-647.864	104.238	-543.627	-543.627
104	20.8	-639.63	319.516	-320.114	-320.114
105	21	-608.643	51.1837	-557.459	-557.459
106	21.2	-554.315	254.475	-299.84	-299.84
107	21.4	-478.897	51.1462	-427.751	-427.751
108	21.6	-547.051	64.2734	-482.777	-482.777
109	21.8	-490.118	358.526	-131.592	-131.592
110	22	-496.118	-17.7676	-513.885	-513.885
111	22.2	-489.095	106.85	-382.246	-382.246
112	22.4	-473.932	115.798	-358.134	-358.134
113	22.6	-487.212	104.44	-382.773	-382.773
114	22.8	-494.384	278.406	-215.977	-215.977
115	23	-432.992	357.768	-75.2243	-75.2243
116	23.2	-483.076	185.059	-298.017	-298.017
117	23.4	-503.297	217.513	-285.784	-285.784
118	23.6	-555.279	351.053	-204.226	-204.226
119	23.8	-457.598	30.6015	-426.996	-426.996
120	24	-351.374	-65.9205	-417.294	-417.294
121	24.2	-356.432	30.5792	-325.853	-325.853
122	24.4	-398.445	76.1112	-322.334	-322.334
123	24.6	-359.235	1.9674	-357.268	-357.268
124	24.8	-460.795	24.0681	-436.727	-436.727
125	25	-385.375	8.4324	-376.943	-376.943
126	25.2	-410.258	112.492	-297.767	-297.767
127	25.4	-428.259	-74.0448	-502.303	-502.303
128	25.6	-473.888	-43.878	-517.766	-517.766
129	25.8	-453.543	229.737	-223.806	-223.806
130	26	-460.01	3.7966	-456.214	-456.214
131	26.2	-410.443	30.7113	-379.732	-379.732
132	26.4	-402.51	18.8865	-383.624	-383.624
133	26.6	-335.297	-206.639	-541.937	-541.937
134	26.8	-315.472	-79.2756	-394.747	-394.747
135	27	-265.951	-207.29	-473.24	-473.24
136	27.2	-406.618	58.9116	-347.706	-347.706
137	27.4	-482.292	16.2755	-466.016	-466.016
138	27.6	-433.594	57.5508	-376.043	-376.043
139	27.8	-451.965	-56.8248	-508.79	-508.79
140	28	-501.929	35.9694	-465.959	-465.959
141	28.2	-467.153	94.9305	-372.223	-372.223
142	28.4	-421.383	-70.5118	-491.895	-491.895
143	28.6	-503.447	306.991	-196.456	-196.456
144	28.8	-547.792	246.381	-301.411	-301.411
145	29	-536.161	507.103	-29.058	-29.058
146	29.2	-518.05	2.5743	-515.476	-515.476
147	29.4	-384.942	-27.4049	-412.347	-412.347
148	29.6	-421.959	-9.1416	-431.101	-431.101
149	29.8	-323.061	-69.1634	-392.225	-392.225
150	30	-361.098	-108.29	-469.388	-469.388
151	30.2	-399.342	-25.6875	-425.03	-425.03
152	30.4	-371.517	16.4646	-355.052	-355.052
153	30.6	-348.851	-45.6395	-394.49	-394.49
154	30.8	-335.617	-18.5735	-354.19	-354.19
155	31	-388.175	9.144	-379.031	-379.031
156	31.2	-370.795	-16.1	-386.895	-386.895
157	31.4	-272.372	-111.17	-383.542	-383.542
158	31.6	-307.499	-114.855	-422.354	-422.354
159	31.8	-340.454	20.5782	-319.876	-319.876
160	32	-299.784	-62.7352	-362.52	-362.52
161	32.2	-350.114	-66.5453	-416.66	-416.66
162	32.4	-330.946	-54.5682	-385.514	-385.514
163	32.6	-340.455	6.799	-333.656	-333.656
164	32.8	-398.279	-112.849	-511.128	-511.128
165	33	-362.37	-197.225	-559.595	-559.595
166	33.2	-384.008	-76.8901	-460.898	-460.898
167	33.4	-395.837	136.244	-259.593	-259.593
168	33.6	-345.603	-16.71	-362.313	-362.313
169	33.8	-384.915	154.069	-230.847	-230.847
170	34	-373.659	-1.4859	-375.145	-375.145
171	34.2	-381.498	-182.555	-564.053	-564.053
172	34.4	-400.949	56.1037	-344.845	-344.845
173	34.6	-431.307	-140.565	-571.872	-571.872
174	34.8	-524.818	-28.6054	-553.424	-553.424
175	35	-449.979	-6.275	-456.254	-456.254
176	35.2	-384.421	-121.365	-505.786	-505.786
177	35.4	-486.435	33.8518	-452.584	-452.584
178	35.6	-498.239	-45.5998	-543.839	-543.839
179	35.8	-431.929	-9.2759	-441.205	-441.205
180	36	-440.576	103.896	-336.68	-336.68
181	36.2	-405.38	-158.682	-564.062	-564.062
182	36.4	-396.209	33.8861	-362.323	-362.323
183	36.6	-347.245	10.8422	-336.402	-336.402
184	36.8	-489.179	175.98	-313.199	-313.199
185	37	-494.327	189.212	-305.116	-305.116
186	37.2	-435.377	304.531	-130.846	-130.846
187	37.4	-430.087	328.85	-101.237	-101.237
188	37.6	-420.309	211.833	-208.477	-208.477
189	37.8	-532.059	143.005	-389.054	-389.054
190	38	-428.391	-36.9891	-465.38	-465.38
191	38.2	-515.805	-17.4716	-533.276	-533.276
192	38.4	-554.643	101.253	-453.39	-453.39
193	38.6	-525.095	35.6581	-489.437	-489.437
194	38.8	-529.366	-81.1312	-610.497	-610.497
195	39	-520.447	-28.0823	-548.53	-548.53
196	39.2	-447.44	34.6564	-412.783	-412.783
197	39.4	-500.621	-16.6022	-517.223	-517.223
198	39.6	-545.069	187.423	-357.646	-357.646
199	39.8	-554.471	32.0789	-522.392	-522.392
200	40	-586.389	596.603	10.2149	10.2149
201	40.2	-653.235	483.657	-169.578	-169.578
202	40.4	-549.886	136.241	-413.645	-413.645
203	40.6	-631.496	246.927	-384.569	-384.569
204	40.8	-562.323	81.3881	-480.935	-480.935
205	41	-536.291	185.733	-350.558	-350.558
206	41.2	-552.384	378.031	-174.353	-174.353
207	41.4	-499.526	21.5688	-477.957	-477.957
208	41.6	-545.912	152.783	-393.129	-393.129
209	41.8	-534.249	68.2321	-466.017	-466.017
210	42	-461.976	523.679	61.7029	61.7029
211	42.2	-430.333	-19.1221	-449.455	-449.455
212	42.4	-456.376	134.053	-322.323	-322.323
213	42.6	-464.5	48.44	-416.06	-416.06
214	42.8	-494.714	68.8205	-425.894	-425.894
215	43	-532.013	-4.8736	-536.887	-536.887
216	43.2	-471.757	83.9453	-387.812	-387.812
217	43.4	-462.483	121.874	-340.608	-340.608
218	43.6	-472.213	-92.814	-565.027	-565.027
