Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -505.427      -227.262      -732.69       -732.69       
1             1             -589.374      -223.386      -812.761      -812.761      
2             2             -648.708      -240.568      -889.276      -889.276      
3             3             -634.412      -228.304      -862.716      -862.716      
4             4             -572.067      -244.801      -816.868      -816.868      
5             5             -573.158      -235.183      -808.341      -808.341      
6             6             -586.913      -253.612      -840.524      -840.524      
7             7             -683.705      -251.933      -935.638      -935.638      
8             8             -775.337      -252.221      -1027.56      -1027.56      
9             9             -835.588      -255.571      -1091.16      -1091.16      
10            10            -850.415      -239.114      -1089.53      -1089.53      
11            11            -643.498      -227.435      -870.933      -870.933      
12            12            -721.887      -239.643      -961.53       -961.53       
13            13            -627.208      -242.72       -869.928      -869.928      
14            14            -587.186      -232.393      -819.579      -819.579      
15            15            -657.101      -226.867      -883.968      -883.968      
16            16            -611.92       -221.655      -833.574      -833.574      
17            17            -600.522      -229.427      -829.949      -829.949      
18            18            -698.839      -229.652      -928.492      -928.492      
19            19            -769.782      -231.472      -1001.25      -1001.25      
20            20            -702.882      -224.938      -927.82       -927.82       
21            21            -530.98       -223.351      -754.331      -754.331      
22            22            -438.423      -231.55       -669.974      -669.974      
23            23            -573.529      -248.262      -821.791      -821.791      
24            24            -638.798      -231.511      -870.308      -870.308      
25            25            -485.789      -242.743      -728.531      -728.531      
26            26            -592.522      -226.628      -819.15       -819.15       
27            27            -529.823      -232.07       -761.893      -761.893      
28            28            -574.988      -257.592      -832.58       -832.58       
29            29            -548.935      -237.277      -786.212      -786.212      
30            30            -518.804      -246.805      -765.609      -765.609      
31            31            -534.628      -232.254      -766.882      -766.882      
32            32            -527.405      -268.947      -796.352      -796.352      
33            33            -528.162      -246.905      -775.067      -775.067      
34            34            -581.878      -241.287      -823.165      -823.165      
35            35            -625.577      -253.095      -878.673      -878.673      
36            36            -499.94       -258.87       -758.81       -758.81       
37            37            -387.343      -240.762      -628.106      -628.106      
38            38            -360.95       -237.958      -598.908      -598.908      
39            39            -458.475      -223.141      -681.616      -681.616      
40            40            -539.418      -239.319      -778.737      -778.737      
41            41            -426.538      -226.084      -652.622      -652.622      
42            42            -559.671      -247.698      -807.369      -807.369      
43            43            -529.462      -232.18       -761.642      -761.642      
44            44            -549.799      -204.178      -753.977      -753.977      
45            45            -568.825      -241.208      -810.032      -810.032      
46            46            -555.786      -232.357      -788.143      -788.143      
47            47            -526.527      -226.882      -753.409      -753.409      
48            48            -524.358      -229.058      -753.416      -753.416      
49            49            -625.947      -231.366      -857.313      -857.313      
50            50            -493.315      -257.084      -750.398      -750.398      
51            51            -553.168      -248.546      -801.713      -801.713      
52            52            -476.194      -238.768      -714.963      -714.963      
53            53            -496.777      -237.273      -734.05       -734.05       
54            54            -546.773      -249.584      -796.357      -796.357      
55            55            -479.797      -249.327      -729.124      -729.124      
