Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -312.832      -230.157      -542.989      -542.989      
1             1             -360.163      -220.458      -580.621      -580.621      
2             2             -183.678      -224.434      -408.112      -408.112      
3             3             -201.629      -227.547      -429.175      -429.175      
4             4             -281.531      -239.467      -520.997      -520.997      
5             5             -320.902      -244.64       -565.541      -565.541      
6             6             -334.874      -238.456      -573.33       -573.33       
7             7             -311.351      -240.327      -551.679      -551.679      
8             8             -361.214      -220.588      -581.802      -581.802      
9             9             -367.867      -232.52       -600.387      -600.387      
10            10            -353.023      -258.793      -611.816      -611.816      
11            11            -400.365      -244.981      -645.346      -645.346      
12            12            -356.225      -258.07       -614.295      -614.295      
13            13            -305.905      -241.688      -547.593      -547.593      
14            14            -403.842      -252.54       -656.381      -656.381      
15            15            -416.991      -246.312      -663.303      -663.303      
16            16            -544.039      -259.835      -803.874      -803.874      
17            17            -498.317      -234.731      -733.048      -733.048      
18            18            -530.521      -221.546      -752.067      -752.067      
19            19            -309.959      -245.252      -555.211      -555.211      
20            20            -481.119      -236.287      -717.407      -717.407      
21            21            -432.966      -243.805      -676.771      -676.771      
22            22            -357.731      -228.447      -586.178      -586.178      
23            23            -479.255      -235.712      -714.967      -714.967      
24            24            -312.2        -246.808      -559.008      -559.008      
25            25            -423.684      -249.556      -673.24       -673.24       
26            26            -276.109      -259.227      -535.337      -535.337      
27            27            -351.567      -231.391      -582.957      -582.957      
28            28            -360.386      -249.19       -609.575      -609.575      
29            29            -335.884      -231.009      -566.892      -566.892      
30            30            -343.55       -225.034      -568.584      -568.584      
31            31            -355.125      -238.831      -593.957      -593.957      
32            32            -383.167      -222.129      -605.296      -605.296      
33            33            -395.226      -235.16       -630.386      -630.386      
34            34            -306.005      -242.216      -548.221      -548.221      
35            35            -334.674      -217.09       -551.764      -551.764      
36            36            -337.315      -209.623      -546.938      -546.938      
37            37            -325.16       -214.841      -540.001      -540.001      
38            38            -397.521      -224.098      -621.619      -621.619      
39            39            -366.27       -228.439      -594.709      -594.709      
40            40            -320.731      -248.671      -569.402      -569.402      
41            41            -376.383      -248.048      -624.431      -624.431      
42            42            -349.831      -244.937      -594.768      -594.768      
43            43            -277.563      -235.025      -512.588      -512.588      
44            44            -314.913      -236.703      -551.616      -551.616      
45            45            -432.026      -243.427      -675.454      -675.454      
46            46            -401.141      -261.247      -662.388      -662.388      
47            47            -373.81       -258.207      -632.017      -632.017      
48            48            -464.976      -262.892      -727.867      -727.867      
49            49            -457.846      -266.575      -724.421      -724.421      
50            50            -481.776      -250.349      -732.125      -732.125      
51            51            -389.206      -261.923      -651.129      -651.129      
52            52            -444.542      -254.09       -698.632      -698.632      
53            53            -539.456      -260.1        -799.556      -799.556      
54            54            -547.384      -258.198      -805.582      -805.582      
55            55            -464.476      -272.249      -736.725      -736.725      
56            56            -413.729      -266.969      -680.699      -680.699      
57            57            -390.865      -255.888      -646.752      -646.752      
58            58            -466.072      -255.064      -721.136      -721.136      
59            59            -435.725      -269.578      -705.304      -705.304      
60            60            -426.61       -268.891      -695.501      -695.501      
61            61            -444.255      -267.895      -712.15       -712.15       
62            62            -459.051      -245.519      -704.57       -704.57       
63            63            -453.742      -242.574      -696.315      -696.315      
64            64            -467.07       -238.051      -705.121      -705.121      
65            65            -434.748      -237.779      -672.527      -672.527      
66            66            -462.631      -254.677      -717.308      -717.308      
67            67            -457.703      -262.118      -719.821      -719.821      
68            68            -449.149      -240.682      -689.831      -689.831      
69            69            -507.928      -257.556      -765.483      -765.483      
70            70            -549.313      -261.416      -810.729      -810.729      
71            71            -456.838      -239.82       -696.658      -696.658      
72            72            -458.596      -257.006      -715.602      -715.602      
73            73            -446.575      -253.714      -700.289      -700.289      
74            74            -417.933      -246.835      -664.768      -664.768      
75            75            -474.144      -261.32       -735.465      -735.465      
76            76            -502.307      -245.321      -747.628      -747.628      
77            77            -533.786      -256.546      -790.332      -790.332      
78            78            -507.139      -249.763      -756.901      -756.901      
79            79            -440.182      -256.91       -697.092      -697.092      
80            80            -514.191      -251.325      -765.517      -765.517      
81            81            -491.633      -252.25       -743.884      -743.884      
82            82            -460.085      -249.903      -709.988      -709.988      
83            83            -464.407      -263.117      -727.524      -727.524      
84            84            -551.394      -244.867      -796.261      -796.261      
85            85            -554.581      -247.055      -801.636      -801.636      
86            86            -552.347      -264.327      -816.674      -816.674      
87            87            -582.12       -258.284      -840.404      -840.404      
88            88            -582.309      -259.24       -841.549      -841.549      
89            89            -561.811      -250.401      -812.212      -812.212      
90            90            -563.8        -258.087      -821.886      -821.886      
91            91            -527.712      -248.017      -775.729      -775.729      
92            92            -570.346      -229.298      -799.644      -799.644      
93            93            -524.298      -240.534      -764.832      -764.832      
94            94            -536.262      -239.059      -775.321      -775.321      
95            95            -590.239      -274.513      -864.752      -864.752      
96            96            -570.832      -283.058      -853.89       -853.89       
97            97            -612.904      -255.152      -868.056      -868.056      
98            98            -643.98       -249.216      -893.196      -893.196      
99            99            -633.125      -253.377      -886.503      -886.503      
100           100           -601.633      -254.455      -856.087      -856.087      
101           101           -619.89       -247.192      -867.082      -867.082      
102           102           -660.813      -265.347      -926.16       -926.16       
103           103           -647.864      -269.516      -917.381      -917.381      
104           104           -639.63       -235.394      -875.024      -875.024      
105           105           -608.643      -250.9        -859.543      -859.543      
106           106           -554.315      -226.19       -780.505      -780.505      
107           107           -478.897      -245.948      -724.844      -724.844      
108           108           -547.051      -244.5        -791.551      -791.551      
109           109           -490.118      -223.95       -714.068      -714.068      
110           110           -496.118      -238.478      -734.596      -734.596      
111           111           -489.095      -262.363      -751.458      -751.458      
112           112           -473.932      -252.697      -726.629      -726.629      
113           113           -487.212      -249.458      -736.671      -736.671      
114           114           -494.384      -249.721      -744.105      -744.105      
115           115           -432.992      -236.732      -669.725      -669.725      
116           116           -483.076      -239.27       -722.346      -722.346      
117           117           -503.297      -240.928      -744.225      -744.225      
118           118           -555.279      -249.109      -804.388      -804.388      
119           119           -457.598      -254.047      -711.645      -711.645      
120           120           -351.374      -260.665      -612.038      -612.038      
121           121           -356.432      -246.507      -602.939      -602.939      
122           122           -398.445      -225.045      -623.49       -623.49       
123           123           -359.235      -236.466      -595.702      -595.702      
124           124           -460.795      -238.09       -698.885      -698.885      
125           125           -385.375      -243.516      -628.892      -628.892      
