Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -597.737      -302.191      -899.929      -899.929      
1             1             -530.239      -313.182      -843.421      -843.421      
2             2             -550.37       -316.401      -866.77       -866.77       
3             3             -516.779      -307.192      -823.971      -823.971      
4             4             -602.739      -307.278      -910.017      -910.017      
5             5             -545.167      -290.146      -835.313      -835.313      
6             6             -478.328      -301.305      -779.633      -779.633      
7             7             -551.836      -294.555      -846.39       -846.39       
8             8             -520.902      -296.709      -817.611      -817.611      
9             9             -477.967      -309.584      -787.55       -787.55       
10            10            -509.667      -322.129      -831.796      -831.796      
11            11            -598.494      -290.639      -889.132      -889.132      
12            12            -498.277      -305.135      -803.412      -803.412      
13            13            -555.15       -303.531      -858.681      -858.681      
14            14            -558.791      -312.856      -871.647      -871.647      
15            15            -490.702      -297.701      -788.403      -788.403      
16            16            -479.882      -300.804      -780.686      -780.686      
17            17            -502.761      -299.636      -802.397      -802.397      
18            18            -596.787      -280.526      -877.313      -877.313      
19            19            -480.212      -293.152      -773.363      -773.363      
20            20            -491.027      -297.666      -788.693      -788.693      
21            21            -425.413      -299.531      -724.944      -724.944      
22            22            -539.363      -306.055      -845.418      -845.418      
23            23            -436.444      -288.914      -725.359      -725.359      
24            24            -385.099      -302.253      -687.352      -687.352      
25            25            -578.826      -287.629      -866.455      -866.455      
26            26            -506.703      -300.721      -807.424      -807.424      
27            27            -488.46       -295.274      -783.734      -783.734      
28            28            -351.746      -297.534      -649.28       -649.28       
29            29            -528.817      -280.04       -808.857      -808.857      
30            30            -385.779      -302.928      -688.707      -688.707      
31            31            -421.046      -297.981      -719.027      -719.027      
32            32            -462.778      -292.055      -754.833      -754.833      
33            33            -454.102      -311.466      -765.568      -765.568      
34            34            -469.183      -293.372      -762.556      -762.556      
35            35            -454.035      -290.225      -744.26       -744.26       
36            36            -487.834      -280.95       -768.784      -768.784      
37            37            -404.018      -262.608      -666.625      -666.625      
38            38            -338.425      -270.772      -609.197      -609.197      
39            39            -536.641      -261.177      -797.818      -797.818      
40            40            -435.784      -254.495      -690.279      -690.279      
41            41            -418.896      -264.729      -683.625      -683.625      
42            42            -350.776      -263.151      -613.926      -613.926      
43            43            -460.206      -266.868      -727.074      -727.074      
44            44            -430.236      -268.267      -698.503      -698.503      
45            45            -435.963      -252.848      -688.811      -688.811      
46            46            -453.137      -252.954      -706.091      -706.091      
47            47            -415.295      -276.529      -691.824      -691.824      
48            48            -449.869      -247.479      -697.348      -697.348      
49            49            -364.856      -267.785      -632.641      -632.641      
50            50            -441.414      -255.741      -697.155      -697.155      
51            51            -412.464      -263.678      -676.142      -676.142      
52            52            -297.314      -258.789      -556.103      -556.103      
53            53            -290.88       -257.501      -548.381      -548.381      
54            54            -337.709      -245.303      -583.012      -583.012      
55            55            -313.207      -261.065      -574.272      -574.272      
56            56            -401.269      -258.532      -659.801      -659.801      
57            57            -304.785      -259.526      -564.312      -564.312      
58            58            -334.353      -258.324      -592.676      -592.676      
59            59            -335.77       -260.746      -596.516      -596.516      
60            60            -269.349      -239.257      -508.605      -508.605      
61            61            -306.292      -248.148      -554.44       -554.44       
62            62            -319.865      -261.653      -581.519      -581.519      
63            63            -489.725      -274.88       -764.605      -764.605      
64            64            -410.393      -268.904      -679.296      -679.296      
65            65            -446.026      -260.43       -706.457      -706.457      
66            66            -443.287      -275.635      -718.923      -718.923      
67            67            -458.839      -258.749      -717.587      -717.587      
68            68            -446.111      -242.844      -688.955      -688.955      
69            69            -481.454      -265.015      -746.469      -746.469      
70            70            -488.338      -238.095      -726.433      -726.433      
71            71            -387.322      -256.521      -643.842      -643.842      
72            72            -347.181      -254.843      -602.024      -602.024      
73            73            -419.553      -256.557      -676.11       -676.11       
74            74            -468.838      -269.756      -738.594      -738.594      
75            75            -426.406      -259.748      -686.154      -686.154      
76            76            -419.314      -263.137      -682.451      -682.451      
77            77            -517.285      -264.919      -782.204      -782.204      
78            78            -404.495      -258.411      -662.906      -662.906      
79            79            -477.671      -254.349      -732.019      -732.019      
