Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -26.6522      -44.79        -71.4422      -71.4422      
1             1             -24.7647      -52.3704      -77.1351      -77.1351      
2             2             -12.1792      -41.3595      -53.5387      -53.5387      
3             3             -26.1399      -31.2051      -57.345       -57.345       
4             4             -5.5266       -35.9993      -41.5259      -41.5259      
5             5             -32.8275      -31.7398      -64.5673      -64.5673      
6             6             -5.2004       -32.8563      -38.0567      -38.0567      
7             7             -20.3845      -38.5105      -58.895       -58.895       
8             8             -32.0689      -41.7976      -73.8665      -73.8665      
9             9             -23.2997      -45.2353      -68.535       -68.535       
10            10            -43.9842      -34.4088      -78.393       -78.393       
11            11            -41.3857      -34.5779      -75.9636      -75.9636      
12            12            -22.5074      -34.7511      -57.2585      -57.2585      
13            13            -15.5554      -31.4659      -47.0213      -47.0213      
14            14            -25.9797      -35.1211      -61.1008      -61.1008      
15            15            -26.9267      -36.8696      -63.7963      -63.7963      
16            16            -24.4711      -33.8239      -58.295       -58.295       
17            17            -6.657        -38.7299      -45.3869      -45.3869      
18            18            -29.4335      -38.1834      -67.6169      -67.6169      
19            19            -19.6104      -41.7855      -61.3959      -61.3959      
20            20            -36.9369      -42.8349      -79.7718      -79.7718      
21            21            -16.5999      -47.6438      -64.2437      -64.2437      
22            22            -20.392       -44.5896      -64.9816      -64.9816      
23            23            -24.8601      -40.2452      -65.1053      -65.1053      
24            24            -28.2455      -34.629       -62.8745      -62.8745      
25            25            -34.0054      -42.9829      -76.9883      -76.9883      
26            26            -25.2293      -37.7636      -62.9929      -62.9929      
27            27            -22.7157      -43.2031      -65.9188      -65.9188      
28            28            -21.3853      -55.2548      -76.6401      -76.6401      
29            29            -22.5329      -49.9268      -72.4597      -72.4597      
30            30            -11.9988      -46.4197      -58.4185      -58.4185      
31            31            -26.6362      -49.0855      -75.7217      -75.7217      
32            32            -30.309       -43.463       -73.772       -73.772       
33            33            -32.1931      -40.2235      -72.4166      -72.4166      
34            34            -36.691       -32.9092      -69.6002      -69.6002      
35            35            -43.3122      -37.376       -80.6882      -80.6882      
36            36            -42.1963      -39.4865      -81.6828      -81.6828      
37            37            -47.6453      -37.8149      -85.4602      -85.4602      
38            38            -62.9725      -35.173       -98.1455      -98.1455      
39            39            -45.8629      -48.4011      -94.264       -94.264       
40            40            -64.5885      -43.7779      -108.366      -108.366      
41            41            -65.4879      -41.4675      -106.955      -106.955      
42            42            -57.6133      -52.6451      -110.258      -110.258      
43            43            -61.4008      -41.8451      -103.246      -103.246      
44            44            -92.9475      -46.0674      -139.015      -139.015      
45            45            -68.7399      -38.9999      -107.74       -107.74       
46            46            -71.9275      -42.2195      -114.147      -114.147      
47            47            -56.6572      -43.9179      -100.575      -100.575      
48            48            -65.8201      -47.6404      -113.461      -113.461      
49            49            -68.9569      -49.8074      -118.764      -118.764      
50            50            -55.4579      -47.4982      -102.956      -102.956      
51            51            -52.2869      -42.5753      -94.8622      -94.8622      
52            52            -69.2492      -50.0679      -119.317      -119.317      
53            53            -55.5372      -47.6956      -103.233      -103.233      
54            54            -57.7852      -43.6134      -101.399      -101.399      
55            55            -68.027       -53.4721      -121.499      -121.499      
56            56            -61.3174      -47.8641      -109.182      -109.182      
57            57            -47.323       -45.9483      -93.2713      -93.2713      
58            58            -49.3431      -42.895       -92.2381      -92.2381      
59            59            -50.2626      -47.3665      -97.6291      -97.6291      
60            60            -36.0902      -43.2192      -79.3094      -79.3094      
61            61            -30.9605      -39.3731      -70.3336      -70.3336      
62            62            -16.8597      -45.9365      -62.7962      -62.7962      
63            63            -40.1405      -45.6082      -85.7487      -85.7487      
64            64            -35.4195      -43.2447      -78.6642      -78.6642      
65            65            -35.5578      -40.1373      -75.6951      -75.6951      
66            66            -13.0674      -38.1856      -51.253       -51.253       
67            67            -38.4415      -40.2067      -78.6482      -78.6482      
68            68            -17.9714      -39.1343      -57.1057      -57.1057      
69            69            -20.6837      -42.3493      -63.033       -63.033       
70            70            -18.8997      -37.9561      -56.8558      -56.8558      
71            71            -0.2397       -28.2894      -28.5291      -28.5291      
72            72            -24.335       -33.8439      -58.1789      -58.1789      
73            73            -11.5256      -31.0911      -42.6167      -42.6167      
74            74            -26.5367      -34.2471      -60.7838      -60.7838      
75            75            -33.2711      -35.1779      -68.449       -68.449       
76            76            -34.3054      -34.7288      -69.0342      -69.0342      
77            77            -40.1086      -42.8205      -82.9291      -82.9291      
78            78            -48.5065      -33.377       -81.8835      -81.8835      
79            79            -67.1953      -37.8157      -105.011      -105.011      
80            80            -33.4794      -34.1202      -67.5996      -67.5996      
81            81            -28.8422      -36.6816      -65.5238      -65.5238      
82            82            -17.0582      -30.5626      -47.6208      -47.6208      
83            83            -41.0593      -28.0195      -69.0788      -69.0788      
84            84            -50.6438      -29.8633      -80.5071      -80.5071      
85            85            -33.2416      -27.0789      -60.3205      -60.3205      
86            86            -16.6945      -24.4392      -41.1337      -41.1337      
87            87            -59.0386      -26.1426      -85.1812      -85.1812      
88            88            -49.3847      -30.0023      -79.387       -79.387       
89            89            -24.7436      -25.3617      -50.1053      -50.1053      
90            90            -39.3041      -27.1354      -66.4395      -66.4395      
91            91            -2.4713       -32.6398      -35.1111      -35.1111      
92            92            -24.3028      -29.693       -53.9958      -53.9958      
93            93            -35.517       -25.9354      -61.4524      -61.4524      
94            94            -60.5233      -28.9715      -89.4948      -89.4948      
95            95            -58.8527      -26.3516      -85.2043      -85.2043      
96            96            -60.2444      -26.1977      -86.4421      -86.4421      
97            97            -94.1224      -44.3682      -138.491      -138.491      
98            98            -69.8273      -34.4437      -104.271      -104.271      
99            99            -88.0907      -45.7725      -133.863      -133.863      
100           100           -114.711      -43.3646      -158.076      -158.076      
101           101           -64.1023      -45.4006      -109.503      -109.503      
102           102           -45.8271      -37.1132      -82.9403      -82.9403      
103           103           -39.1057      -49.8365      -88.9422      -88.9422      
104           104           -65.8499      -50.3786      -116.229      -116.229      
105           105           -38.4953      -39.368       -77.8633      -77.8633      
106           106           -30.4732      -40.5445      -71.0177      -71.0177      
107           107           -39.7886      -42.8271      -82.6157      -82.6157      
108           108           -47.9388      -39.4218      -87.3606      -87.3606      
109           109           -70.5709      -38.4648      -109.036      -109.036      
110           110           -45.4502      -40.2549      -85.7051      -85.7051      
111           111           -70.4042      -43.4538      -113.858      -113.858      
112           112           -65.8436      -51.6299      -117.474      -117.474      
113           113           -81.9425      -40.4308      -122.373      -122.373      
114           114           -57.1759      -48.413       -105.589      -105.589      
115           115           -51.9597      -37.0743      -89.034       -89.034       
116           116           -26.6558      -40.7565      -67.4123      -67.4123      
117           117           -20.1393      -38.5122      -58.6515      -58.6515      
118           118           -25.8318      -37.0849      -62.9167      -62.9167      
119           119           -40.4855      -45.5966      -86.0821      -86.0821      
120           120           -48.7172      -45.3749      -94.0921      -94.0921      
121           121           -59.9896      -50.1874      -110.177      -110.177      
122           122           -102.414      -49.6693      -152.083      -152.083      
123           123           -93.0966      -45.2371      -138.334      -138.334      
124           124           -79.0048      -50.2077      -129.213      -129.213      
125           125           -109.148      -56.2086      -165.356      -165.356      
126           126           -39.782       -45.4341      -85.2161      -85.2161      
127           127           -37.1896      -40.1555      -77.3451      -77.3451      
128           128           -22.5816      -33.0697      -55.6513      -55.6513      
129           129           -54.102       -38.5837      -92.6857      -92.6857      
130           130           -32.3005      -40.1023      -72.4028      -72.4028      
131           131           -53.9715      -35.246       -89.2175      -89.2175      
132           132           -60.178       -36.2875      -96.4655      -96.4655      
133           133           -92.685       -40.1463      -132.831      -132.831      
134           134           -88.9346      -39.7531      -128.688      -128.688      
135           135           -107.707      -38.7093      -146.416      -146.416      
136           136           -58.0526      -28.8971      -86.9497      -86.9497      
137           137           -71.0772      -31.6684      -102.746      -102.746      
138           138           -77.265       -27.8075      -105.073      -105.073      
139           139           -36.1616      -26.5447      -62.7063      -62.7063      
140           140           -56.791       -27.5737      -84.3647      -84.3647      
141           141           -49.9158      -27.6795      -77.5953      -77.5953      
142           142           -46.822       -30.7855      -77.6075      -77.6075      
143           143           -45.8279      -29.5492      -75.3771      -75.3771      
144           144           -48.4916      -32.613       -81.1046      -81.1046      
145           145           -72.0316      -33.9927      -106.024      -106.024      
146           146           -47.0722      -26.2539      -73.3261      -73.3261      
147           147           -30.55        -35.7823      -66.3323      -66.3323      
148           148           -43.7846      -38.51        -82.2946      -82.2946      
149           149           -58.9075      -37.9693      -96.8768      -96.8768      
150           150           -64.6431      -37.7699      -102.413      -102.413      
151           151           -60.9098      -32.0531      -92.9629      -92.9629      
152           152           -60.2456      -29.5792      -89.8248      -89.8248      
153           153           -46.0558      -25.6912      -71.747       -71.747       
154           154           -48.8338      -33.4422      -82.276       -82.276       
155           155           -25.7694      -26.2614      -52.0308      -52.0308      
156           156           -18.9423      -29.5237      -48.466       -48.466       
157           157           -33.8559      -30.8434      -64.6993      -64.6993      
158           158           -30.1168      -30.9284      -61.0452      -61.0452      
159           159           -41.6373      -32.9424      -74.5797      -74.5797      
160           160           -35.1921      -21.5682      -56.7603      -56.7603      
161           161           +2.5594       -27.0926      -24.5332      -24.5332      
162           162           +3.7654       -25.0101      -21.2447      -21.2447      
163           163           +11.3771      -27.3149      -15.9378      -15.9378      
164           164           +1.422        -30.5757      -29.1537      -29.1537      
165           165           -17.5868      -30.1406      -47.7274      -47.7274      
166           166           -12.1659      -23.667       -35.8329      -35.8329      
167           167           +3.2782       -16.7934      -13.5152      -13.5152      
168           168           -19.1993      -21.5341      -40.7334      -40.7334      
169           169           -10.4241      -22.401       -32.8251      -32.8251      
170           170           +4.324        -21.8753      -17.5513      -17.5513      
171           171           -27.8744      -20.5051      -48.3795      -48.3795      
172           172           -9.6239       -18.1406      -27.7645      -27.7645      
173           173           -8.7063       -14.4095      -23.1158      -23.1158      
174           174           -6.4347       -17.7519      -24.1866      -24.1866      
175           175           -0.9517       -15.607       -16.5587      -16.5587      
176           176           -6.4627       -15.8785      -22.3412      -22.3412      
177           177           -14.6195      -15.3609      -29.9804      -29.9804      
178           178           -8.6024       -15.5943      -24.1967      -24.1967      
179           179           -9.5193       -17.5979      -27.1172      -27.1172      
180           180           -21.0232      -15.4642      -36.4874      -36.4874      
181           181           -15.7706      -18.849       -34.6196      -34.6196      
182           182           -0.9612       -23.3687      -24.3299      -24.3299      
183           183           -23.5124      -21.7062      -45.2186      -45.2186      
184           184           -21.1544      -28.6667      -49.8211      -49.8211      
185           185           -2.7763       -32.023       -34.7993      -34.7993      
