Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -212.967      -61.1679      -274.135      -274.135      
1             1             -231.622      -60.2813      -291.903      -291.903      
2             2             -269.164      -50.1537      -319.318      -319.318      
3             3             -222.317      -59.0373      -281.354      -281.354      
4             4             -181.158      -53.1286      -234.287      -234.287      
5             5             -91.8915      -53.7951      -145.687      -145.687      
6             6             -106.785      -51.4149      -158.2        -158.2        
7             7             -87.3703      -59.4984      -146.869      -146.869      
8             8             -121.325      -51.2622      -172.587      -172.587      
9             9             -115.337      -52.1023      -167.439      -167.439      
10            10            -71.8998      -57.9732      -129.873      -129.873      
11            11            -98.836       -50.5158      -149.352      -149.352      
12            12            -87.7651      -55.1331      -142.898      -142.898      
13            13            -64.1594      -46.7615      -110.921      -110.921      
14            14            -96.6287      -51.9954      -148.624      -148.624      
15            15            -98.4931      -56.0916      -154.585      -154.585      
16            16            -72.2834      -54.0431      -126.327      -126.327      
17            17            -48.5926      -64.3789      -112.971      -112.971      
18            18            -71.3517      -60.5285      -131.88       -131.88       
19            19            -47.5399      -50.0745      -97.6144      -97.6144      
20            20            -54.4959      -46.3149      -100.811      -100.811      
21            21            -56.4238      -53.6121      -110.036      -110.036      
22            22            -60.2304      -48.3562      -108.587      -108.587      
23            23            -46.4968      -49.7328      -96.2296      -96.2296      
24            24            -83.8376      -46.1547      -129.992      -129.992      
25            25            -47.3975      -56.0957      -103.493      -103.493      
26            26            -84.6085      -43.0379      -127.646      -127.646      
27            27            -77.1375      -56.0922      -133.23       -133.23       
28            28            -54.7849      -61.047       -115.832      -115.832      
29            29            -72.6587      -47.1846      -119.843      -119.843      
30            30            -62.1655      -44.5418      -106.707      -106.707      
31            31            -47.7612      -47.9593      -95.7205      -95.7205      
32            32            -58.941       -50.5084      -109.449      -109.449      
33            33            -68.822       -56.3542      -125.176      -125.176      
34            34            -93.3725      -48.5744      -141.947      -141.947      
35            35            -103.813      -59.131       -162.944      -162.944      
36            36            -173.26       -54.1971      -227.457      -227.457      
37            37            -150.617      -61.9108      -212.528      -212.528      
38            38            -175.68       -57.9605      -233.641      -233.641      
39            39            -118.522      -61.1624      -179.684      -179.684      
40            40            -246.13       -54.4052      -300.535      -300.535      
41            41            -264.852      -57.6945      -322.547      -322.547      
42            42            -222.087      -52.4254      -274.513      -274.513      
43            43            -295.56       -54.0977      -349.657      -349.657      
44            44            -199.593      -46.7207      -246.314      -246.314      
45            45            -103.704      -47.7976      -151.501      -151.501      
46            46            -107.929      -32.6138      -140.543      -140.543      
47            47            -104.98       -41.7701      -146.75       -146.75       
48            48            -167.489      -50.3978      -217.887      -217.887      
49            49            -211.601      -46.9064      -258.507      -258.507      
50            50            -218.072      -55.2319      -273.304      -273.304      
51            51            -142.08       -54.9797      -197.06       -197.06       
52            52            -174.328      -50.4273      -224.756      -224.756      
53            53            -166.156      -49.5809      -215.737      -215.737      
54            54            -119.261      -51.605       -170.866      -170.866      
55            55            -118.206      -50.3928      -168.599      -168.599      
56            56            -151.277      -44.6022      -195.879      -195.879      
57            57            -101.93       -50.7508      -152.68       -152.68       
58            58            -82.134       -47.659       -129.793      -129.793      
59            59            -83.7668      -54.276       -138.043      -138.043      
60            60            -135.864      -52.0591      -187.923      -187.923      
61            61            -121.447      -41.009       -162.456      -162.456      
62            62            -90.0339      -31.6543      -121.688      -121.688      
63            63            -90.2547      -31.5716      -121.826      -121.826      
64            64            -176.792      -26.7317      -203.524      -203.524      
65            65            -211.567      -30.1514      -241.718      -241.718      
