0,16.82947540283203
1,15.829907417297363
2,16.796859741210938
3,16.32270050048828
4,16.04673194885254
5,16.42174530029297
6,16.921268463134766
7,16.371450424194336
8,16.164447784423828
9,16.238000869750977
10,17.038148880004883
11,16.878246307373047
12,16.156688690185547
13,15.280463218688965
14,15.976441383361816
15,15.592058181762695
16,15.309965133666992
17,14.689973831176758
18,14.533846855163574
19,13.866677284240723
20,13.708507537841797
21,13.378042221069336
22,13.356185913085938
23,14.236504554748535
24,14.413493156433105
25,14.158426284790039
26,14.439983367919922
27,14.26056957244873
28,14.1555814743042
29,13.76538372039795
30,13.52025318145752
31,12.44705867767334
32,11.845993041992188
33,11.244340896606445
34,12.078984260559082
35,11.695181846618652
36,12.199928283691406
37,11.706003189086914
38,12.61202335357666
39,13.098599433898926
40,13.037443161010742
41,13.331060409545898
42,12.70160961151123
43,12.624357223510742
44,12.292733192443848
45,12.469407081604004
46,12.704117774963379
47,12.740198135375977
48,12.839743614196777
49,13.695727348327637
50,12.679965019226074
51,12.310046195983887
52,12.108094215393066
53,12.614794731140137
54,15.009700775146484
55,14.665016174316406
56,15.288382530212402
57,14.623722076416016
58,14.372557640075684
59,14.69078254699707
60,14.2278470993042
61,14.205949783325195
62,14.791288375854492
63,14.56472396850586
64,13.464218139648438
65,12.955432891845703
66,12.552962303161621
67,12.842351913452148
68,13.046059608459473
69,13.351480484008789
70,14.227787971496582
71,13.175250053405762
72,12.404266357421875
73,12.601446151733398
74,12.397065162658691
75,11.595057487487793
76,11.081132888793945
77,11.824784278869629
78,11.99177360534668
79,12.039918899536133
80,12.285855293273926
81,12.394404411315918
82,12.258737564086914
83,12.026652336120605
84,12.388591766357422
85,12.369707107543945
86,12.853357315063477
87,12.483296394348145
88,12.759015083312988
89,12.247406959533691
90,13.037278175354004
91,13.096185684204102
92,13.242049217224121
93,13.471867561340332
94,12.983112335205078
95,12.819757461547852
96,12.120292663574219
97,12.585212707519531
98,11.570514678955078
99,12.061513900756836
100,11.387580871582031
101,11.291804313659668
102,11.595219612121582
103,11.547541618347168
104,11.450361251831055
105,11.969754219055176
106,11.811369895935059
107,11.519123077392578
108,11.689444541931152
109,12.120030403137207
110,12.113234519958496
111,11.889979362487793
112,11.807865142822266
113,11.61530876159668
114,11.82404899597168
