0,15.053119659423828
1,14.15890884399414
2,14.271766662597656
3,14.781082153320313
4,13.833891868591309
5,14.780071258544922
6,14.6814546585083
7,14.8691987991333
8,14.990286827087402
9,14.700973510742188
10,14.694435119628906
11,14.508203506469727
12,15.224285125732422
13,15.02830696105957
14,14.8931303024292
15,13.615351676940918
16,14.183629989624023
17,13.44565486907959
18,12.946882247924805
19,12.249876976013184
20,12.265801429748535
21,12.225667953491211
22,13.084532737731934
23,12.409849166870117
24,11.712695121765137
25,11.284034729003906
26,11.145366668701172
27,12.526909828186035
28,12.150482177734375
29,12.33013916015625
30,11.728564262390137
31,12.339336395263672
32,13.577020645141602
33,13.564742088317871
34,13.088722229003906
35,13.749011039733887
36,13.770352363586426
37,13.369162559509277
38,13.27578353881836
39,13.442373275756836
40,13.286728858947754
41,12.955330848693848
42,12.813384056091309
43,12.434924125671387
44,13.459125518798828
45,13.004544258117676
46,13.464913368225098
47,13.944295883178711
48,12.969582557678223
49,12.468292236328125
50,13.19218635559082
51,12.856943130493164
52,13.175792694091797
53,13.206210136413574
54,13.714137077331543
55,12.951726913452148
56,12.26341724395752
57,13.087531089782715
58,13.5235013961792
59,13.27428913116455
60,13.001737594604492
61,13.151240348815918
62,12.228687286376953
63,12.765543937683105
64,12.323219299316406
65,12.471514701843262
66,13.467379570007324
67,13.9862642288208
68,13.26329231262207
69,13.684187889099121
70,12.945191383361816
71,11.519312858581543
72,11.532435417175293
73,11.546700477600098
74,11.233296394348145
75,11.755874633789063
76,12.553476333618164
77,12.425047874450684
78,11.180413246154785
79,11.488018035888672
80,12.752243041992188
81,12.47105598449707
82,12.156600952148438
83,11.38170337677002
84,11.15030574798584
85,10.96995735168457
86,11.444067001342773
87,11.24059009552002
88,11.53085994720459
89,11.815808296203613
90,11.658076286315918
91,11.58598804473877
92,10.906952857971191
93,11.11701774597168
94,10.512517929077148
95,10.907565116882324
96,11.478137016296387
97,12.160114288330078
98,11.705926895141602
99,11.301992416381836
100,10.884090423583984
101,10.663475036621094
102,10.626693725585938
103,10.253169059753418
104,9.897860527038574
105,10.122316360473633
106,10.447677612304688
107,10.480366706848145
108,9.770709991455078
109,9.992704391479492
110,10.752050399780273
111,10.275029182434082
112,10.229649543762207
113,10.254864692687988
114,10.61169147491455
115,10.824851989746094
116,10.994209289550781
117,11.064807891845703
118,10.74547290802002
119,10.902267456054688
120,11.937932968139648
121,12.618793487548828
122,12.593850135803223
123,12.09206485748291
124,12.501424789428711
125,12.401620864868164
126,12.81717586517334
127,13.227787971496582
128,13.3629789352417
129,12.881647109985352
130,12.346916198730469
131,12.125775337219238
132,12.396015167236328
133,12.291516304016113
134,12.553009986877441
135,12.869982719421387
136,12.44457721710205
137,12.811168670654297
138,13.02196216583252
139,12.928535461425781
140,12.236441612243652
141,12.998355865478516
142,13.191961288452148
143,12.821999549865723
144,12.662155151367188
145,12.19129753112793
146,12.162156105041504
147,12.898043632507324
148,13.250345230102539
149,12.764265060424805
150,12.745405197143555
151,13.41391658782959
152,13.309420585632324
153,12.5081787109375
154,11.406044960021973
155,11.419638633728027
156,11.484976768493652
157,12.172204971313477
158,12.353142738342285
159,12.281553268432617
160,12.578518867492676
161,12.961148262023926
162,13.035870552062988
163,12.125712394714355
164,12.78405475616455
165,12.150223731994629
166,12.608834266662598
167,13.662493705749512
168,12.658644676208496
169,11.920408248901367
170,11.543359756469727
171,12.139781951904297
172,11.43237018585205
173,11.76570987701416
174,11.171608924865723
175,12.250153541564941
176,12.19572639465332
177,12.432820320129395
178,12.885704040527344
179,12.381962776184082
180,12.892681121826172
181,12.626250267028809
182,12.585614204406738
183,12.319751739501953
184,12.502236366271973
185,12.217991828918457
186,12.685571670532227
187,13.015896797180176
