Frame	Time	Elec	VdW	Nonbond	Total
0	0	-382.776	-210.881	-593.657	-593.657
1	0.2	-397.288	-217.589	-614.876	-614.876
2	0.4	-357.794	-196.326	-554.12	-554.12
3	0.6	-362.826	-194.198	-557.024	-557.024
4	0.8	-338.255	-203.269	-541.524	-541.524
5	1	-382.071	-194.547	-576.619	-576.619
6	1.2	-337.669	-186.76	-524.429	-524.429
7	1.4	-370.414	-202.281	-572.695	-572.695
8	1.6	-433.047	-208.146	-641.193	-641.193
9	1.8	-427.858	-215.099	-642.957	-642.957
10	2	-431.965	-197.806	-629.77	-629.77
11	2.2	-389.589	-199.61	-589.199	-589.199
12	2.4	-287.344	-200.801	-488.145	-488.145
13	2.6	-261.426	-204.144	-465.57	-465.57
14	2.8	-293.637	-202.194	-495.831	-495.831
15	3	-349.042	-215.922	-564.964	-564.964
16	3.2	-355.092	-206.274	-561.367	-561.367
17	3.4	-333.666	-194.819	-528.484	-528.484
18	3.6	-339.449	-193.518	-532.967	-532.967
19	3.8	-309.537	-209.409	-518.946	-518.946
20	4	-269.592	-206.599	-476.191	-476.191
21	4.2	-270.057	-213.439	-483.496	-483.496
22	4.4	-262.334	-201.731	-464.065	-464.065
23	4.6	-306.451	-221.931	-528.383	-528.383
24	4.8	-345.376	-193.888	-539.264	-539.264
25	5	-377.066	-204.224	-581.289	-581.289
26	5.2	-306.978	-208.276	-515.253	-515.253
27	5.4	-366.342	-197.534	-563.877	-563.877
28	5.6	-319.868	-221.041	-540.909	-540.909
29	5.8	-347.236	-217.067	-564.302	-564.302
30	6	-329.728	-212.371	-542.099	-542.099
31	6.2	-306.59	-223.042	-529.632	-529.632
32	6.4	-294.938	-216.187	-511.125	-511.125
33	6.6	-352.309	-199.706	-552.015	-552.015
34	6.8	-343.408	-199.516	-542.925	-542.925
35	7	-387.494	-198.614	-586.108	-586.108
36	7.2	-396.247	-207.474	-603.721	-603.721
37	7.4	-401.771	-202.999	-604.769	-604.769
38	7.6	-420.559	-199.247	-619.806	-619.806
39	7.8	-428.912	-221.399	-650.311	-650.311
40	8	-438.538	-214.39	-652.928	-652.928
41	8.2	-452.351	-195.278	-647.63	-647.63
42	8.4	-416.182	-225.387	-641.569	-641.569
43	8.6	-438.515	-212.44	-650.955	-650.955
44	8.8	-464.753	-213.083	-677.836	-677.836
45	9	-463.906	-207.668	-671.575	-671.575
46	9.2	-429.505	-204.76	-634.265	-634.265
47	9.4	-477.691	-207.491	-685.182	-685.182
48	9.6	-458.969	-217.219	-676.187	-676.187
49	9.8	-390.857	-207.292	-598.149	-598.149
50	10	-472.783	-220.484	-693.268	-693.268
51	10.2	-410.966	-208.914	-619.88	-619.88
52	10.4	-459.857	-196.776	-656.633	-656.633
53	10.6	-415.799	-219.161	-634.96	-634.96
54	10.8	-390.04	-200.684	-590.724	-590.724
55	11	-388.686	-231.605	-620.29	-620.29
56	11.2	-405.65	-197.393	-603.044	-603.044
57	11.4	-393.302	-225.625	-618.927	-618.927
58	11.6	-386.519	-210.807	-597.326	-597.326
59	11.8	-381.536	-217.017	-598.553	-598.553
60	12	-317.53	-200.565	-518.096	-518.096
61	12.2	-311.003	-208.355	-519.358	-519.358
62	12.4	-354.865	-210.231	-565.096	-565.096
63	12.6	-416.587	-203.197	-619.784	-619.784
64	12.8	-435.493	-200.734	-636.227	-636.227
65	13	-328.176	-195.879	-524.054	-524.054
