Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -446.679      -213.767      -660.446      -660.446      
1             1             -520.161      -205.488      -725.65       -725.65       
2             2             -464.107      -213.446      -677.554      -677.554      
3             3             -467.869      -217.166      -685.035      -685.035      
4             4             -513.335      -227.236      -740.571      -740.571      
5             5             -515.232      -219.97       -735.202      -735.202      
6             6             -516.691      -218.394      -735.085      -735.085      
7             7             -488.439      -229.485      -717.924      -717.924      
8             8             -557.308      -226.258      -783.565      -783.565      
9             9             -572.377      -224.802      -797.179      -797.179      
10            10            -541.207      -222.265      -763.473      -763.473      
11            11            -523.603      -217.543      -741.147      -741.147      
12            12            -545.26       -229.322      -774.582      -774.582      
13            13            -487.288      -220.564      -707.852      -707.852      
14            14            -471.022      -218.305      -689.327      -689.327      
15            15            -421.105      -209.626      -630.731      -630.731      
16            16            -415.328      -211.116      -626.443      -626.443      
17            17            -403.305      -212.691      -615.996      -615.996      
18            18            -429.701      -217.819      -647.52       -647.52       
19            19            -465.28       -211.91       -677.189      -677.189      
20            20            -476.767      -201.791      -678.558      -678.558      
21            21            -403.221      -207.144      -610.366      -610.366      
22            22            -475.858      -215.013      -690.871      -690.871      
23            23            -453.212      -212.81       -666.022      -666.022      
24            24            -451.512      -215.848      -667.361      -667.361      
25            25            -507.109      -201.866      -708.975      -708.975      
26            26            -468.314      -213.659      -681.973      -681.973      
27            27            -449.973      -206.812      -656.784      -656.784      
28            28            -422.914      -218.732      -641.646      -641.646      
29            29            -412.153      -201.843      -613.996      -613.996      
30            30            -438.648      -217.315      -655.963      -655.963      
31            31            -378.733      -217.098      -595.831      -595.831      
32            32            -405.018      -217.466      -622.483      -622.483      
33            33            -405.383      -217.576      -622.959      -622.959      
34            34            -315.403      -208.934      -524.337      -524.337      
35            35            -397.414      -200.454      -597.868      -597.868      
36            36            -368.88       -224.006      -592.886      -592.886      
37            37            -341.399      -216.275      -557.674      -557.674      
38            38            -382.849      -227.277      -610.126      -610.126      
39            39            -370.516      -215.791      -586.307      -586.307      
40            40            -443.314      -220.353      -663.667      -663.667      
41            41            -438.521      -197.774      -636.296      -636.296      
42            42            -317.793      -219.38       -537.173      -537.173      
43            43            -392.408      -217.365      -609.773      -609.773      
