Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -446.132      -264.365      -710.497      -710.497      
1             1             -389.843      -269.845      -659.688      -659.688      
2             2             -405.646      -271.954      -677.599      -677.599      
3             3             -425.284      -259.925      -685.209      -685.209      
4             4             -465.217      -247.437      -712.654      -712.654      
5             5             -429.326      -258.885      -688.211      -688.211      
6             6             -474.334      -264.318      -738.652      -738.652      
7             7             -485.743      -272.92       -758.662      -758.662      
8             8             -474.172      -269.195      -743.366      -743.366      
9             9             -406.056      -257.613      -663.669      -663.669      
10            10            -482.825      -266.224      -749.049      -749.049      
11            11            -420.168      -257.029      -677.197      -677.197      
12            12            -512.551      -258.51       -771.06       -771.06       
13            13            -481.796      -254.238      -736.034      -736.034      
14            14            -472.665      -256.154      -728.819      -728.819      
15            15            -440.109      -265.49       -705.599      -705.599      
16            16            -505.89       -268.96       -774.85       -774.85       
17            17            -428.873      -275.521      -704.394      -704.394      
18            18            -471.818      -261.102      -732.92       -732.92       
19            19            -490.485      -261.299      -751.784      -751.784      
20            20            -475.325      -243.334      -718.659      -718.659      
21            21            -513.782      -247.017      -760.799      -760.799      
22            22            -582.594      -246.314      -828.908      -828.908      
23            23            -593.46       -257.982      -851.442      -851.442      
24            24            -572.959      -270.917      -843.877      -843.877      
25            25            -476.685      -259.38       -736.065      -736.065      
26            26            -487.505      -269.519      -757.024      -757.024      
27            27            -508.879      -272.354      -781.233      -781.233      
28            28            -531.247      -284.449      -815.696      -815.696      
29            29            -568.812      -294.135      -862.947      -862.947      
30            30            -476.807      -283.273      -760.08       -760.08       
31            31            -547.011      -258.779      -805.79       -805.79       
32            32            -577.747      -283.249      -860.995      -860.995      
33            33            -530.974      -247.791      -778.765      -778.765      
34            34            -534.048      -275.581      -809.63       -809.63       
35            35            -494.969      -258.214      -753.183      -753.183      
36            36            -446.591      -273.555      -720.145      -720.145      
37            37            -548.184      -257.257      -805.442      -805.442      
38            38            -605.881      -268.76       -874.641      -874.641      
39            39            -485.34       -271.272      -756.612      -756.612      
40            40            -503.491      -280.715      -784.206      -784.206      
41            41            -455.073      -262.234      -717.307      -717.307      
42            42            -368.78       -258.833      -627.613      -627.613      
43            43            -454.852      -274.423      -729.274      -729.274      
44            44            -413.493      -271.65       -685.144      -685.144      
45            45            -459.507      -272.488      -731.994      -731.994      
46            46            -431.791      -281.515      -713.306      -713.306      
47            47            -461.149      -272.956      -734.105      -734.105      
48            48            -384.075      -270.774      -654.849      -654.849      
49            49            -457.698      -270.831      -728.529      -728.529      
50            50            -447.847      -280.469      -728.316      -728.316      
51            51            -453.542      -267.1        -720.642      -720.642      
52            52            -413.093      -285.343      -698.436      -698.436      
53            53            -466.884      -275.744      -742.628      -742.628      
54            54            -521.907      -275.844      -797.75       -797.75       
55            55            -536.213      -271.51       -807.723      -807.723      
56            56            -493.107      -272.7        -765.806      -765.806      
57            57            -402.711      -266.386      -669.097      -669.097      
58            58            -465.32       -268.15       -733.47       -733.47       
59            59            -423.972      -273.519      -697.491      -697.491      
60            60            -518.742      -268.61       -787.352      -787.352      
61            61            -477.935      -270.322      -748.257      -748.257      
62            62            -512.707      -271.614      -784.321      -784.321      
63            63            -378.628      -281.813      -660.441      -660.441      
64            64            -445.686      -285.576      -731.262      -731.262      
65            65            -442.636      -263.163      -705.799      -705.799      
66            66            -382.312      -267.965      -650.277      -650.277      
67            67            -466.374      -268.577      -734.95       -734.95       
68            68            -435.271      -277.423      -712.694      -712.694      
69            69            -511.511      -290.821      -802.332      -802.332      
70            70            -523.962      -296.456      -820.418      -820.418      
71            71            -500.493      -290.133      -790.626      -790.626      
