Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -686.5        -241.241      -927.741      -927.741      
1             1             -619.774      -245.742      -865.516      -865.516      
2             2             -760.697      -228.101      -988.798      -988.798      
3             3             -657.896      -241.201      -899.097      -899.097      
4             4             -583.302      -241.363      -824.665      -824.665      
5             5             -555.552      -230.488      -786.039      -786.039      
6             6             -543.072      -226.699      -769.77       -769.77       
7             7             -505.18       -251.541      -756.721      -756.721      
8             8             -535.656      -220.496      -756.152      -756.152      
9             9             -446.019      -249.359      -695.377      -695.377      
10            10            -436.905      -232.284      -669.189      -669.189      
11            11            -486.677      -222.876      -709.554      -709.554      
12            12            -447.622      -235.039      -682.661      -682.661      
13            13            -414.558      -227.105      -641.663      -641.663      
14            14            -526.082      -244.13       -770.211      -770.211      
15            15            -470.345      -247.538      -717.883      -717.883      
16            16            -468.589      -233.604      -702.193      -702.193      
17            17            -443.467      -247.055      -690.522      -690.522      
18            18            -440.304      -249.389      -689.693      -689.693      
19            19            -416.65       -241.324      -657.974      -657.974      
20            20            -458.759      -234.716      -693.475      -693.475      
21            21            -455.635      -237.683      -693.318      -693.318      
22            22            -476.704      -226.635      -703.339      -703.339      
23            23            -432.407      -233.763      -666.171      -666.171      
24            24            -504.697      -230.322      -735.019      -735.019      
25            25            -419.464      -231.279      -650.743      -650.743      
26            26            -429.975      -222.004      -651.979      -651.979      
27            27            -403.233      -231.938      -635.171      -635.171      
28            28            -440.9        -253.989      -694.889      -694.889      
29            29            -444.019      -200.207      -644.226      -644.226      
30            30            -385.825      -231.08       -616.904      -616.904      
31            31            -333.247      -234.192      -567.44       -567.44       
32            32            -399.345      -225.976      -625.321      -625.321      
33            33            -461.983      -214.892      -676.875      -676.875      
34            34            -436.324      -227.407      -663.73       -663.73       
35            35            -488.304      -231.446      -719.75       -719.75       
36            36            -609.525      -217.831      -827.355      -827.355      
37            37            -516.169      -241.183      -757.352      -757.352      
38            38            -603.163      -229.871      -833.034      -833.034      
39            39            -523.618      -250.682      -774.3        -774.3        
40            40            -659.753      -240.66       -900.413      -900.413      
41            41            -655.106      -256.738      -911.844      -911.844      
42            42            -613.827      -237.509      -851.335      -851.335      
43            43            -674.413      -234.868      -909.281      -909.281      
44            44            -594.656      -234.923      -829.579      -829.579      
45            45            -498.819      -227.48       -726.298      -726.298      
46            46            -502.031      -216.814      -718.845      -718.845      
47            47            -471.029      -234.471      -705.5        -705.5        
48            48            -532.372      -235.868      -768.24       -768.24       
49            49            -631.012      -229.05       -860.062      -860.062      
50            50            -614.507      -232.546      -847.053      -847.053      
51            51            -518.201      -230.244      -748.445      -748.445      
52            52            -552.924      -237.369      -790.293      -790.293      
53            53            -556.587      -238.303      -794.89       -794.89       
54            54            -501.218      -246.098      -747.317      -747.317      
55            55            -511.725      -232.26       -743.985      -743.985      
56            56            -505.303      -216.206      -721.51       -721.51       
57            57            -449.041      -221.596      -670.638      -670.638      
58            58            -457.96       -224.439      -682.399      -682.399      
59            59            -456.007      -235.147      -691.155      -691.155      
60            60            -531.759      -242.21       -773.969      -773.969      
