Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -613.418      -202.097      -815.515      -815.515      
1             1             -537.835      -216.205      -754.041      -754.041      
2             2             -563.141      -218.135      -781.276      -781.276      
3             3             -587.481      -222.141      -809.622      -809.622      
4             4             -597.558      -228.556      -826.114      -826.114      
5             5             -554.623      -221.685      -776.308      -776.308      
6             6             -603.848      -229.311      -833.159      -833.159      
7             7             -600.999      -228.942      -829.941      -829.941      
8             8             -500.449      -215.324      -715.773      -715.773      
9             9             -572.985      -260.818      -833.802      -833.802      
10            10            -610.356      -236.436      -846.792      -846.792      
11            11            -526.491      -237.47       -763.961      -763.961      
12            12            -532.686      -238.023      -770.709      -770.709      
13            13            -559.594      -236.421      -796.015      -796.015      
14            14            -411.843      -231.224      -643.068      -643.068      
15            15            -459.486      -210.591      -670.076      -670.076      
16            16            -466.457      -239.803      -706.26       -706.26       
17            17            -521.048      -233.419      -754.467      -754.467      
18            18            -522.23       -225.47       -747.7        -747.7        
19            19            -517.894      -221.757      -739.651      -739.651      
20            20            -474.323      -214.616      -688.939      -688.939      
21            21            -545.838      -223.134      -768.973      -768.973      
22            22            -541.968      -232.888      -774.856      -774.856      
23            23            -466.05       -222.411      -688.461      -688.461      
24            24            -523.146      -220.558      -743.704      -743.704      
25            25            -510.154      -222.004      -732.158      -732.158      
26            26            -459.655      -202.45       -662.105      -662.105      
27            27            -457.263      -213.28       -670.543      -670.543      
28            28            -536.858      -227.588      -764.446      -764.446      
29            29            -392.358      -215.412      -607.77       -607.77       
30            30            -444.497      -236.356      -680.853      -680.853      
31            31            -549.586      -224.741      -774.327      -774.327      
32            32            -580.292      -207.971      -788.263      -788.263      
33            33            -530.615      -209.304      -739.919      -739.919      
34            34            -485.466      -224.094      -709.56       -709.56       
35            35            -496.414      -212.841      -709.255      -709.255      
36            36            -420.849      -202.206      -623.054      -623.054      
37            37            -390.208      -224.895      -615.103      -615.103      
38            38            -496.724      -207.57       -704.293      -704.293      
39            39            -458.846      -220.146      -678.992      -678.992      
40            40            -432.518      -208.288      -640.806      -640.806      
41            41            -568.564      -222.078      -790.641      -790.641      
42            42            -524.354      -206.619      -730.973      -730.973      
43            43            -516.749      -203.499      -720.248      -720.248      
44            44            -399.685      -197.479      -597.163      -597.163      
45            45            -329.603      -205.217      -534.821      -534.821      
46            46            -402.625      -198.813      -601.438      -601.438      
47            47            -516.352      -203.795      -720.147      -720.147      
48            48            -485.234      -202.746      -687.981      -687.981      
49            49            -507.701      -223.28       -730.98       -730.98       
50            50            -568.15       -183.665      -751.814      -751.814      
51            51            -570.595      -219.326      -789.921      -789.921      
52            52            -599.353      -230.199      -829.553      -829.553      
53            53            -570.386      -206.485      -776.871      -776.871      
54            54            -467.234      -226.118      -693.353      -693.353      
55            55            -552.232      -213.821      -766.053      -766.053      
56            56            -436.753      -210.728      -647.481      -647.481      
57            57            -538.047      -208.912      -746.959      -746.959      
58            58            -519.648      -211.57       -731.219      -731.219      
59            59            -397.626      -199.057      -596.683      -596.683      
60            60            -406.758      -186.951      -593.71       -593.71       
61            61            -378.017      -183.363      -561.38       -561.38       
62            62            -370.897      -211.335      -582.232      -582.232      
63            63            -382.581      -204.589      -587.17       -587.17       
64            64            -443.244      -204.573      -647.817      -647.817      
65            65            -519.227      -211.098      -730.324      -730.324      
66            66            -380.216      -210.862      -591.078      -591.078      
67            67            -331.345      -222.595      -553.94       -553.94       
68            68            -351.92       -186.738      -538.658      -538.658      
69            69            -357.398      -198.717      -556.115      -556.115      
70            70            -363.56       -199.531      -563.092      -563.092      
