Frame	Time	Elec	VdW	Nonbond
414	82.8	-42.075	-40.0603	-82.1353
415	83	-60.5114	-37.2189	-97.7303
416	83.2	-37.2151	-41.5693	-78.7844
417	83.4	-27.3388	-34.2261	-61.5649
418	83.6	-35.9543	-38.0393	-73.9936
419	83.8	-60.8789	-32.2137	-93.0926
420	84	-40.6541	-29.9557	-70.6098
421	84.2	-47.1514	-36.2821	-83.4335
422	84.4	-35.4245	-36.1116	-71.5361
423	84.6	-30.0632	-39.7379	-69.8011
424	84.8	-44.0859	-36.5629	-80.6488
425	85	-38.9626	-39.639	-78.6016
426	85.2	-29.1558	-49.1971	-78.3529
427	85.4	-25.6683	-40.6611	-66.3294
428	85.6	-19.2905	-43.6439	-62.9344
429	85.8	-34.3244	-29.905	-64.2294
430	86	-16.9355	-40.3818	-57.3173
431	86.2	-13.7261	-40.4499	-54.176
432	86.4	-47.3132	-53.059	-100.372
433	86.6	-37.3931	-49.7263	-87.1194
434	86.8	-35.3018	-49.2339	-84.5357
435	87	-25.7085	-45.0708	-70.7793
436	87.2	-38.4376	-44.8941	-83.3317
437	87.4	-29.4753	-37.9477	-67.423
438	87.6	-28.7603	-44.4921	-73.2524
439	87.8	-20.3849	-37.6367	-58.0216
440	88	-17.3398	-42.1491	-59.4889
441	88.2	-25.5082	-42.1856	-67.6938
442	88.4	-30.4909	-40.3659	-70.8568
443	88.6	-15.618	-37.7089	-53.3269
444	88.8	-29.5508	-36.1748	-65.7256
445	89	-15.1021	-41.3424	-56.4445
446	89.2	-24.8736	-42.6082	-67.4818
447	89.4	-44.6726	-59.5992	-104.272
448	89.6	-14.5028	-50.6528	-65.1556
449	89.8	-36.8468	-44.8407	-81.6875
450	90	-28.5002	-40.0963	-68.5965
451	90.2	-24.7082	-41.8294	-66.5376
452	90.4	-15.4121	-33.0825	-48.4946
453	90.6	-14.8891	-26.7107	-41.5998
454	90.8	-28.5809	-22.9221	-51.503
455	91	-10.191	-22.9499	-33.1409
456	91.2	-76.9082	-29.4177	-106.326
457	91.4	-77.4994	-28.4137	-105.913
458	91.6	-64.087	-35.0678	-99.1548
459	91.8	-44.7902	-33.4096	-78.1998
460	92	-29.0879	-26.4021	-55.49
461	92.2	-39.2822	-33.5334	-72.8156
462	92.4	-46.6079	-36.015	-82.6229
463	92.6	-64.334	-29.77	-94.104
464	92.8	-24.1632	-31.1081	-55.2713
465	93	0.8237	-22.1259	-21.3022
466	93.2	-61.1321	-28.4976	-89.6297
467	93.4	-45.9965	-33.5338	-79.5303
468	93.6	-16.3703	-36.7001	-53.0704
469	93.8	-32.5717	-37.5801	-70.1518
470	94	-87.0918	-28.5938	-115.686
471	94.2	-51.1315	-28.6256	-79.7571
472	94.4	-36.9314	-31.1605	-68.0919
473	94.6	-36.6627	-27.093	-63.7557
474	94.8	-78.7881	-32.613	-111.401
475	95	-90.2797	-37.1796	-127.459
476	95.2	-58.334	-36.0123	-94.3463
477	95.4	-73.967	-40.769	-114.736
478	95.6	-62.1766	-38.5643	-100.741
479	95.8	-32.266	-35.4651	-67.7311
480	96	-36.264	-38.5739	-74.8379
481	96.2	-17.1703	-36.2601	-53.4304
482	96.4	-25.7195	-44.5586	-70.2781
483	96.6	-30.5546	-40.412	-70.9666
484	96.8	-24.3433	-39.0562	-63.3995
485	97	-35.5902	-45.8062	-81.3964
486	97.2	-22.12	-36.3236	-58.4436
487	97.4	-32.9691	-40.5955	-73.5646
488	97.6	-5.6178	-35.6033	-41.2211
489	97.8	-0.4166	-40.2469	-40.6635
490	98	-39.2248	-33.9395	-73.1643
491	98.2	-38.1479	-45.2552	-83.4031
492	98.4	-39.3943	-44.2289	-83.6232
493	98.6	-30.1265	-40.2528	-70.3793
494	98.8	-26.5692	-54.3815	-80.9507
495	99	-17.8658	-35.7063	-53.5721
496	99.2	-53.1821	-42.8747	-96.0568
497	99.4	-42.1498	-42.2057	-84.3555
498	99.6	-37.8288	-40.9577	-78.7865
499	99.8	-40.9814	-45.3775	-86.3589
500	100	-53.6034	-55.1126	-108.716
501	100.2	-50.4203	-44.5465	-94.9668
502	100.4	-41.9858	-52.8263	-94.8121
503	100.6	-79.2461	-47.3545	-126.601
504	100.8	-49.6498	-45.8466	-95.4964
505	101	-57.1427	-52.3607	-109.503
506	101.2	-59.106	-44.374	-103.48
507	101.4	-51.5653	-40.8976	-92.4629
508	101.6	-40.9556	-45.0484	-86.004
509	101.8	-49.5237	-55.203	-104.727
510	102	-29.579	-49.1476	-78.7266
511	102.2	-18.4774	-43.6925	-62.1699
512	102.4	-47.4019	-46.4694	-93.8713
513	102.6	-55.2282	-45.2233	-100.452
514	102.8	-26.8668	-47.7556	-74.6224
515	103	-52.4907	-39.9216	-92.4123
516	103.2	-80.2893	-41.487	-121.776
517	103.4	-69.5901	-41.7973	-111.387
518	103.6	-72.5039	-55.0101	-127.514
519	103.8	-74.56	-50.105	-124.665
520	104	-43.2614	-47.0904	-90.3518
521	104.2	-101.805	-41.7826	-143.588
522	104.4	-124.593	-47.4995	-172.092
523	104.6	-70.9361	-46.0654	-117.001
524	104.8	-67.5517	-54.6164	-122.168
525	105	-55.1997	-39.2725	-94.4722
526	105.2	-42.2868	-44.038	-86.3248
527	105.4	-42.1381	-44.8525	-86.9906
528	105.6	-25.8578	-44.6814	-70.5392
529	105.8	-52.6626	-40.9963	-93.6589
530	106	-59.7189	-51.8516	-111.571
531	106.2	-36.2048	-49.9046	-86.1094
532	106.4	-33.9531	-40.0071	-73.9602
533	106.6	-40.821	-46.6469	-87.4679
534	106.8	-34.7803	-43.4765	-78.2568
535	107	-39.6291	-45.6617	-85.2908
536	107.2	-47.3131	-45.5154	-92.8285
537	107.4	-27.8888	-46.4782	-74.367
538	107.6	-51.9389	-45.9969	-97.9358
539	107.8	-49.419	-41.8823	-91.3013
540	108	-8.8856	-36.407	-45.2926
541	108.2	-61.9896	-39.3784	-101.368
542	108.4	-21.265	-35.7093	-56.9743
543	108.6	-21.2922	-38.5517	-59.8439
544	108.8	-39.9276	-42.6874	-82.615
545	109	-61.8045	-45.5057	-107.31
546	109.2	-51.6488	-42.2339	-93.8827
547	109.4	-58.0781	-41.6494	-99.7275
548	109.6	-62.749	-42.9185	-105.668
549	109.8	-48.0658	-42.5586	-90.6244
550	110	-39.836	-52.2324	-92.0684
551	110.2	-65.1772	-55.1999	-120.377
552	110.4	-35.1868	-52.1618	-87.3486
553	110.6	-52.8367	-53.751	-106.588
554	110.8	-53.6807	-51.7752	-105.456
555	111	-32.1491	-46.3365	-78.4856
556	111.2	-49.6244	-48.3183	-97.9427
557	111.4	-55.2612	-44.7244	-99.9856
558	111.6	-76.8616	-48.4034	-125.265
559	111.8	-64.3618	-49.3632	-113.725
560	112	-44.4236	-47.693	-92.1166
561	112.2	-46.594	-45.636	-92.23
562	112.4	-52.8526	-44.6627	-97.5153
