Frame	Time	Elec	VdW	Nonbond
154	30.8	-300.285	-212.141	-512.426
155	31	-276.037	-214.617	-490.654
156	31.2	-289.669	-194.561	-484.23
157	31.4	-230.995	-209.131	-440.126
158	31.6	-221.195	-195.568	-416.763
159	31.8	-244.97	-216.323	-461.293
160	32	-284.972	-212.537	-497.509
161	32.2	-290.8	-197.121	-487.921
162	32.4	-331.222	-204.177	-535.399
163	32.6	-329.459	-197.443	-526.902
164	32.8	-356.269	-223.991	-580.26
165	33	-316.834	-210.698	-527.531
166	33.2	-278.65	-204.493	-483.143
167	33.4	-302.132	-198.605	-500.737
168	33.6	-298.587	-209.133	-507.719
169	33.8	-355.717	-196.579	-552.297
170	34	-312.381	-224.601	-536.982
171	34.2	-342.252	-222.898	-565.15
172	34.4	-322.248	-196.721	-518.968
173	34.6	-334.654	-216.049	-550.703
174	34.8	-262.447	-205.679	-468.126
175	35	-336.494	-209.013	-545.507
176	35.2	-311.149	-219.093	-530.242
177	35.4	-305.388	-210.282	-515.67
178	35.6	-296.737	-201.675	-498.412
179	35.8	-333.799	-194.006	-527.805
180	36	-404.86	-201.252	-606.111
181	36.2	-368.418	-202.669	-571.087
182	36.4	-402.803	-200.987	-603.79
183	36.6	-417.544	-223.326	-640.87
184	36.8	-411.32	-206.208	-617.528
185	37	-318.336	-197.374	-515.71
186	37.2	-325.654	-197.262	-522.917
187	37.4	-385.901	-200.928	-586.83
188	37.6	-439.933	-213.088	-653.021
189	37.8	-399.922	-207.869	-607.791
190	38	-378.438	-209.085	-587.523
191	38.2	-381.649	-204.471	-586.121
192	38.4	-339.237	-202.833	-542.07
193	38.6	-320.958	-217.991	-538.949
194	38.8	-390.275	-215.458	-605.733
195	39	-328.859	-220.224	-549.084
196	39.2	-360.355	-208.563	-568.918
197	39.4	-352.333	-226.088	-578.42
198	39.6	-352.205	-228.866	-581.071
199	39.8	-362.22	-228.211	-590.431
200	40	-386.628	-224.163	-610.791
201	40.2	-390.05	-229.075	-619.124
202	40.4	-378.122	-217.395	-595.517
203	40.6	-453.85	-241.049	-694.899
204	40.8	-397.754	-232.137	-629.892
205	41	-372.4	-231.731	-604.131
206	41.2	-363.063	-233.388	-596.451
207	41.4	-456.416	-233.577	-689.993
208	41.6	-449.159	-241.631	-690.79
209	41.8	-394.926	-211.723	-606.649
210	42	-366.115	-224.562	-590.677
211	42.2	-377.81	-224.043	-601.853
212	42.4	-426.224	-218.51	-644.733
213	42.6	-375.952	-217.592	-593.543
214	42.8	-377.07	-198.474	-575.544
215	43	-388.31	-216.485	-604.796
216	43.2	-382.67	-200.759	-583.429
