Frame	Time	Elec	VdW	Nonbond
62	12.4	-459.051	-245.519	-704.57
63	12.6	-453.742	-242.574	-696.315
64	12.8	-467.07	-238.051	-705.121
65	13	-434.748	-237.779	-672.527
66	13.2	-462.631	-254.677	-717.308
67	13.4	-457.703	-262.118	-719.821
68	13.6	-449.149	-240.682	-689.831
69	13.8	-507.928	-257.556	-765.483
70	14	-549.313	-261.416	-810.729
71	14.2	-456.838	-239.82	-696.658
72	14.4	-458.596	-257.006	-715.602
73	14.6	-446.575	-253.714	-700.289
74	14.8	-417.933	-246.835	-664.768
75	15	-474.144	-261.32	-735.465
76	15.2	-502.307	-245.321	-747.628
77	15.4	-533.786	-256.546	-790.332
78	15.6	-507.139	-249.763	-756.901
79	15.8	-440.182	-256.91	-697.092
80	16	-514.191	-251.325	-765.517
81	16.2	-491.633	-252.25	-743.884
82	16.4	-460.085	-249.903	-709.988
83	16.6	-464.407	-263.117	-727.524
84	16.8	-551.394	-244.867	-796.261
85	17	-554.581	-247.055	-801.636
86	17.2	-552.347	-264.327	-816.674
87	17.4	-582.12	-258.284	-840.404
88	17.6	-582.309	-259.24	-841.549
89	17.8	-561.811	-250.401	-812.212
90	18	-563.8	-258.087	-821.886
91	18.2	-527.712	-248.017	-775.729
92	18.4	-570.346	-229.298	-799.644
93	18.6	-524.298	-240.534	-764.832
94	18.8	-536.262	-239.059	-775.321
95	19	-590.239	-274.513	-864.752
96	19.2	-570.832	-283.058	-853.89
97	19.4	-612.904	-255.152	-868.056
98	19.6	-643.98	-249.216	-893.196
99	19.8	-633.125	-253.377	-886.503
100	20	-601.633	-254.455	-856.087
101	20.2	-619.89	-247.192	-867.082
102	20.4	-660.813	-265.347	-926.16
103	20.6	-647.864	-269.516	-917.381
104	20.8	-639.63	-235.394	-875.024
105	21	-608.643	-250.9	-859.543
106	21.2	-554.315	-226.19	-780.505
107	21.4	-478.897	-245.948	-724.844
108	21.6	-547.051	-244.5	-791.551
109	21.8	-490.118	-223.95	-714.068
110	22	-496.118	-238.478	-734.596
111	22.2	-489.095	-262.363	-751.458
112	22.4	-473.932	-252.697	-726.629
113	22.6	-487.212	-249.458	-736.671
114	22.8	-494.384	-249.721	-744.105
115	23	-432.992	-236.732	-669.725
116	23.2	-483.076	-239.27	-722.346
117	23.4	-503.297	-240.928	-744.225
118	23.6	-555.279	-249.109	-804.388
119	23.8	-457.598	-254.047	-711.645
120	24	-351.374	-260.665	-612.038
121	24.2	-356.432	-246.507	-602.939
122	24.4	-398.445	-225.045	-623.49
123	24.6	-359.235	-236.466	-595.702
124	24.8	-460.795	-238.09	-698.885
125	25	-385.375	-243.516	-628.892
126	25.2	-410.258	-245.395	-655.653
127	25.4	-428.259	-238.771	-667.029
128	25.6	-473.888	-233.346	-707.234
129	25.8	-453.543	-240.685	-694.228
130	26	-460.01	-238.707	-698.717
131	26.2	-410.443	-259.461	-669.904
132	26.4	-402.51	-248.048	-650.558
133	26.6	-335.297	-248.152	-583.449
134	26.8	-315.472	-236.456	-551.927
135	27	-265.951	-243.932	-509.882
136	27.2	-406.618	-236.915	-643.533
137	27.4	-482.292	-244.198	-726.49
138	27.6	-433.594	-236.578	-670.173
139	27.8	-451.965	-250.796	-702.761
140	28	-501.929	-246.047	-747.976
141	28.2	-467.153	-239.446	-706.599
142	28.4	-421.383	-234.227	-655.61
143	28.6	-503.447	-237.832	-741.279
144	28.8	-547.792	-230.627	-778.42
145	29	-536.161	-224.243	-760.404
146	29.2	-518.05	-239.107	-757.157
147	29.4	-384.942	-236.501	-621.443
148	29.6	-421.959	-245.921	-667.88
149	29.8	-323.061	-249.945	-573.006
150	30	-361.098	-253.863	-614.961
151	30.2	-399.342	-237.287	-636.63
152	30.4	-371.517	-228.168	-599.685
153	30.6	-348.851	-248.333	-597.183
154	30.8	-335.617	-237.8	-573.417
155	31	-388.175	-240.191	-628.366
156	31.2	-370.795	-258.614	-629.409
157	31.4	-272.372	-244.425	-516.797
158	31.6	-307.499	-251.837	-559.336
159	31.8	-340.454	-249.899	-590.352
160	32	-299.784	-229.872	-529.656
161	32.2	-350.114	-241.988	-592.102
162	32.4	-330.946	-238.049	-568.995
163	32.6	-340.455	-238.281	-578.736
164	32.8	-398.279	-251.51	-649.788
165	33	-362.37	-257.884	-620.254
166	33.2	-384.008	-249.193	-633.2
167	33.4	-395.837	-262.612	-658.448
168	33.6	-345.603	-251.706	-597.308
169	33.8	-384.915	-265.736	-650.652
170	34	-373.659	-267.103	-640.762
171	34.2	-381.498	-273.127	-654.625
172	34.4	-400.949	-251.082	-652.031
173	34.6	-431.307	-260.561	-691.868
174	34.8	-524.818	-262.501	-787.319
175	35	-449.979	-263.385	-713.365
176	35.2	-384.421	-255.879	-640.301
177	35.4	-486.435	-262.747	-749.182
178	35.6	-498.239	-251.714	-749.953
179	35.8	-431.929	-246.075	-678.005
180	36	-440.576	-233.496	-674.072
181	36.2	-405.38	-250.33	-655.71
182	36.4	-396.209	-247.68	-643.89
183	36.6	-347.245	-251.333	-598.577
184	36.8	-489.179	-232.591	-721.77
185	37	-494.327	-240.765	-735.093
186	37.2	-435.377	-227.488	-662.866
187	37.4	-430.087	-223.276	-653.363
188	37.6	-420.309	-258.738	-679.047
189	37.8	-532.059	-234.924	-766.983
190	38	-428.391	-251.475	-679.866
191	38.2	-515.805	-260.703	-776.508
192	38.4	-554.643	-256.498	-811.142
193	38.6	-525.095	-248.774	-773.868
194	38.8	-529.366	-258.016	-787.382
195	39	-520.447	-267.994	-788.441
196	39.2	-447.44	-244.452	-691.891
197	39.4	-500.621	-265.464	-766.085
198	39.6	-545.069	-233.303	-778.372
199	39.8	-554.471	-262.164	-816.634
200	40	-586.389	-234.728	-821.117
201	40.2	-653.235	-254.186	-907.421
202	40.4	-549.886	-259.46	-809.347
203	40.6	-631.496	-258.027	-889.523
204	40.8	-562.323	-260.343	-822.665
205	41	-536.291	-250.449	-786.739
206	41.2	-552.384	-241.242	-793.626
207	41.4	-499.526	-252.418	-751.945
208	41.6	-545.912	-264.234	-810.146
209	41.8	-534.249	-273.322	-807.571
210	42	-461.976	-267.514	-729.491
211	42.2	-430.333	-244.957	-675.291
212	42.4	-456.376	-257.875	-714.251
213	42.6	-464.5	-252.777	-717.276
214	42.8	-494.714	-254.224	-748.938
215	43	-532.013	-263.337	-795.35
216	43.2	-471.757	-261.101	-732.858
217	43.4	-462.483	-257.024	-719.506
218	43.6	-472.213	-257.491	-729.704
219	43.8	-439.843	-256.237	-696.08
220	44	-448.999	-254.231	-703.23
221	44.2	-521.196	-255.196	-776.391
222	44.4	-485.298	-243.844	-729.141
223	44.6	-496.109	-256.294	-752.403
224	44.8	-541.848	-235.514	-777.362
225	45	-529.261	-249.416	-778.677
226	45.2	-454.737	-249.187	-703.924
227	45.4	-396.738	-247.032	-643.77
228	45.6	-392.016	-248.439	-640.455
229	45.8	-379.482	-252.202	-631.684
230	46	-292.791	-239.907	-532.698
231	46.2	-395.447	-230.123	-625.57
232	46.4	-406.971	-242.596	-649.567
233	46.6	-445.042	-250.258	-695.3
234	46.8	-411.042	-230.14	-641.182
235	47	-436.028	-233.659	-669.687
236	47.2	-379.438	-257.324	-636.762
237	47.4	-433.042	-245.962	-679.004
238	47.6	-446.413	-250.406	-696.818
239	47.8	-392.862	-237.967	-630.829
240	48	-388.091	-244.562	-632.653
241	48.2	-424.735	-239.345	-664.079
242	48.4	-429.083	-264.794	-693.877
243	48.6	-506.508	-259.83	-766.337
244	48.8	-469.571	-246.249	-715.82
245	49	-457.401	-246.494	-703.894
246	49.2	-410.033	-250.905	-660.938
247	49.4	-428.908	-252.451	-681.358
248	49.6	-568.556	-239.152	-807.708
249	49.8	-559.53	-257.22	-816.75
250	50	-567.816	-246.892	-814.708
251	50.2	-538.488	-248.179	-786.667
252	50.4	-552.896	-231.95	-784.845
253	50.6	-522.73	-247.726	-770.456
254	50.8	-502.393	-240.647	-743.04
255	51	-554.282	-249.432	-803.714
256	51.2	-503.945	-236.207	-740.151
257	51.4	-539.338	-252.588	-791.927
258	51.6	-553.578	-244.465	-798.044
259	51.8	-545.402	-253.129	-798.531
260	52	-590.092	-261.643	-851.735
261	52.2	-484.492	-265.937	-750.429
262	52.4	-496.3	-252.027	-748.327
263	52.6	-581.18	-263.823	-845.003
264	52.8	-489.891	-259.815	-749.706
265	53	-518.487	-258.558	-777.045
266	53.2	-540.88	-278.04	-818.92
267	53.4	-520.746	-262.194	-782.94
268	53.6	-484.568	-269.661	-754.23
269	53.8	-532.98	-269.378	-802.358
270	54	-554.541	-254.322	-808.863
271	54.2	-561.59	-272.771	-834.361
272	54.4	-515.087	-278.316	-793.403
273	54.6	-552.404	-283.426	-835.83
274	54.8	-541.964	-259.01	-800.974
275	55	-633.691	-250.8	-884.491
276	55.2	-600.954	-263.736	-864.69
277	55.4	-606.603	-263.423	-870.026
278	55.6	-571.546	-258.271	-829.817
279	55.8	-538.89	-261.486	-800.376
280	56	-478.633	-259.331	-737.964
281	56.2	-587.739	-273.876	-861.615
282	56.4	-566.396	-252.213	-818.61
283	56.6	-645.696	-254.685	-900.381
284	56.8	-530.113	-276.405	-806.518
285	57	-562.346	-257.38	-819.726
286	57.2	-611.678	-257.656	-869.334
287	57.4	-494.095	-261.931	-756.027
288	57.6	-442.369	-260.541	-702.91
289	57.8	-413.817	-281.803	-695.621
290	58	-391.551	-271.363	-662.915
291	58.2	-347.711	-256.113	-603.824
292	58.4	-431.734	-277.573	-709.307
293	58.6	-486.537	-260.659	-747.197
294	58.8	-470.983	-252.772	-723.755
295	59	-500.599	-273.693	-774.292
296	59.2	-510.774	-256.385	-767.16
297	59.4	-499.348	-266.759	-766.107
298	59.6	-489.394	-275.404	-764.798
299	59.8	-499.117	-285.631	-784.748
300	60	-442.528	-262	-704.528
301	60.2	-466.921	-271.695	-738.616
302	60.4	-496.887	-245.506	-742.393
303	60.6	-497.857	-264.542	-762.399
304	60.8	-550.511	-278.104	-828.615
305	61	-576.116	-281.387	-857.504
306	61.2	-572.125	-258.675	-830.801
307	61.4	-498.075	-288.058	-786.133
308	61.6	-513.448	-265.8	-779.247
309	61.8	-580.745	-291.725	-872.47
310	62	-536.136	-278.269	-814.405
311	62.2	-486.681	-298.708	-785.389
312	62.4	-488.485	-291.114	-779.6
313	62.6	-565.885	-273.868	-839.753
314	62.8	-567.99	-280.238	-848.228
315	63	-543.911	-285.447	-829.358
316	63.2	-475.521	-280.474	-755.995
317	63.4	-451.923	-251.797	-703.72
318	63.6	-573.511	-279.91	-853.421
319	63.8	-548.201	-272.235	-820.436
320	64	-517.519	-270.695	-788.215
321	64.2	-577.412	-271.44	-848.851
322	64.4	-659.714	-289.977	-949.691
323	64.6	-598.567	-281.915	-880.481
324	64.8	-617.087	-276.343	-893.431
325	65	-606.533	-280.379	-886.912
326	65.2	-546.076	-282.548	-828.624
327	65.4	-441.461	-294.061	-735.522
328	65.6	-478.841	-265.69	-744.531
329	65.8	-466.114	-290.261	-756.374
330	66	-472.086	-260.774	-732.859
331	66.2	-519.951	-274.085	-794.036
332	66.4	-584.169	-281.542	-865.711
333	66.6	-608.535	-276.422	-884.957
334	66.8	-624.628	-264.387	-889.015
335	67	-611.931	-270.346	-882.277
336	67.2	-589.067	-265.721	-854.788
337	67.4	-556.568	-265.633	-822.201
338	67.6	-495.035	-255.416	-750.452
339	67.8	-527.105	-254.998	-782.103
340	68	-495.306	-251.798	-747.103
341	68.2	-446.974	-280.521	-727.494
342	68.4	-447.534	-268.729	-716.263
343	68.6	-502.505	-248.541	-751.047
344	68.8	-468.822	-277.324	-746.146
345	69	-486.949	-269.093	-756.042
346	69.2	-505.916	-278.005	-783.922
347	69.4	-453.888	-289.991	-743.878
348	69.6	-405.273	-273.354	-678.627
349	69.8	-590.166	-282.784	-872.951
350	70	-553.179	-307.608	-860.788
351	70.2	-487.914	-283.747	-771.661
352	70.4	-503.459	-274.074	-777.533
353	70.6	-514.688	-295.08	-809.768
354	70.8	-613.986	-279.732	-893.718
355	71	-532.65	-283.93	-816.58
356	71.2	-491.689	-286.614	-778.303
357	71.4	-546.735	-303.232	-849.967
358	71.6	-530.253	-296.014	-826.267
359	71.8	-614.89	-299.626	-914.516
360	72	-576.681	-318.768	-895.448
361	72.2	-595.767	-325.596	-921.363
362	72.4	-597.59	-312.004	-909.593
363	72.6	-505.71	-302.276	-807.986
364	72.8	-499.045	-296.77	-795.816
365	73	-561.972	-290.499	-852.471
366	73.2	-541.905	-292.657	-834.562
367	73.4	-585.329	-280.611	-865.94
368	73.6	-603.872	-298.686	-902.558
369	73.8	-580.306	-300.215	-880.52
370	74	-558.076	-283.792	-841.868
371	74.2	-573.618	-309.355	-882.973
372	74.4	-507.719	-280.451	-788.17
373	74.6	-468.103	-290.162	-758.265
374	74.8	-495.708	-301.601	-797.309
375	75	-460.152	-274.574	-734.727
376	75.2	-449.176	-282.212	-731.388
377	75.4	-479.886	-285.115	-765.001
378	75.6	-436.237	-283.017	-719.254
379	75.8	-458.19	-287.008	-745.199
380	76	-440.121	-282.503	-722.625
381	76.2	-425.087	-283.501	-708.589
382	76.4	-405.446	-281.256	-686.702
383	76.6	-433.462	-268.676	-702.137
384	76.8	-463.037	-274.196	-737.233
385	77	-419.561	-262.964	-682.524
386	77.2	-480.413	-277.479	-757.892
387	77.4	-435.194	-279.81	-715.004
388	77.6	-567.763	-305.253	-873.017
389	77.8	-531.475	-302.743	-834.217
390	78	-448.984	-269.476	-718.46
391	78.2	-416.831	-286.692	-703.524
392	78.4	-569.683	-296.304	-865.987
393	78.6	-478.971	-288.252	-767.222
394	78.8	-433.15	-278.162	-711.312
395	79	-461.835	-274.074	-735.909
396	79.2	-467.043	-283.079	-750.122
397	79.4	-443.253	-256.515	-699.768
398	79.6	-529.086	-282.839	-811.925
399	79.8	-536.238	-273.487	-809.726
400	80	-595.15	-267.64	-862.79
401	80.2	-483.761	-268.646	-752.407
402	80.4	-539.363	-273.414	-812.777
403	80.6	-593.757	-275.255	-869.012
404	80.8	-571.101	-252.459	-823.56
405	81	-595.927	-261.872	-857.799
406	81.2	-519.858	-281.161	-801.02
407	81.4	-537.583	-273.998	-811.581
408	81.6	-566.768	-264.663	-831.43
409	81.8	-545.973	-265.733	-811.706
410	82	-558.847	-253.152	-811.999
411	82.2	-541.843	-279.964	-821.807
412	82.4	-540.441	-265.961	-806.402
413	82.6	-550.376	-284.458	-834.834
414	82.8	-575.196	-281.491	-856.687
415	83	-526.409	-279.624	-806.033
416	83.2	-599.228	-280.437	-879.665
417	83.4	-690.035	-268.322	-958.357
418	83.6	-663.834	-276.353	-940.187
419	83.8	-660.54	-279.422	-939.962
420	84	-628.799	-251.694	-880.493
421	84.2	-508.168	-260.848	-769.016
422	84.4	-631.22	-261.843	-893.063
423	84.6	-475.787	-278.547	-754.334
424	84.8	-656.68	-266.006	-922.686
425	85	-587.591	-259.279	-846.87
426	85.2	-599.509	-273.324	-872.833
427	85.4	-427.43	-263.572	-691.002
428	85.6	-340.649	-257.271	-597.92
429	85.8	-565.075	-260.416	-825.491
430	86	-426.116	-260.791	-686.908
431	86.2	-477.074	-262.315	-739.389
432	86.4	-532.628	-263.657	-796.284
433	86.6	-562.319	-275.101	-837.421
434	86.8	-435.581	-276.942	-712.523
435	87	-498.201	-278.2	-776.401
436	87.2	-454.493	-302.051	-756.544
437	87.4	-477.929	-280.409	-758.338
438	87.6	-476.527	-278.718	-755.246
439	87.8	-515.536	-267.86	-783.396
440	88	-525.067	-286.103	-811.17
441	88.2	-513.248	-265.198	-778.446
442	88.4	-472.286	-253.167	-725.453
443	88.6	-458.113	-263.56	-721.672
444	88.8	-462.629	-258.219	-720.848
445	89	-520.358	-281.267	-801.625
446	89.2	-433.965	-295.012	-728.977
447	89.4	-442.455	-292.049	-734.504
448	89.6	-623.918	-267.885	-891.803
449	89.8	-565.843	-290.111	-855.954
450	90	-601.127	-282.235	-883.361
451	90.2	-606.846	-304.155	-911.001
452	90.4	-590.655	-298.097	-888.752
453	90.6	-575.424	-293.671	-869.095
454	90.8	-548.378	-278.023	-826.401
455	91	-539.511	-280.768	-820.279
456	91.2	-500.94	-284.938	-785.878
457	91.4	-565.715	-285.936	-851.65
458	91.6	-693.518	-296.398	-989.916
459	91.8	-676.196	-296.328	-972.524
460	92	-581.652	-299.512	-881.164
461	92.2	-597.417	-261.81	-859.226
462	92.4	-683.965	-279.399	-963.364
463	92.6	-736.325	-269.987	-1006.31
464	92.8	-650.743	-275.612	-926.354
465	93	-573.154	-259.907	-833.061
466	93.2	-511.983	-288.719	-800.703
467	93.4	-580.29	-288.017	-868.307
468	93.6	-611.09	-295.655	-906.745
469	93.8	-626.264	-309.351	-935.616
470	94	-671.202	-289.897	-961.099
471	94.2	-643.223	-269.931	-913.153
472	94.4	-521.236	-285.99	-807.226
473	94.6	-547.826	-289.789	-837.615
474	94.8	-520.945	-303.873	-824.818
475	95	-416.416	-282.613	-699.029
476	95.2	-475.481	-274.161	-749.641
477	95.4	-538.066	-271.682	-809.748
478	95.6	-533.17	-279.768	-812.938
479	95.8	-523.944	-283.38	-807.324
480	96	-483.836	-265.856	-749.693
481	96.2	-488.29	-264.757	-753.047
482	96.4	-467.897	-264.691	-732.588
483	96.6	-390.577	-273.977	-664.554
484	96.8	-456.512	-279.014	-735.526
485	97	-468.463	-265.167	-733.63
486	97.2	-426.272	-282.522	-708.793
487	97.4	-456.571	-264.782	-721.353
488	97.6	-443.665	-281.928	-725.593
489	97.8	-539.293	-250.896	-790.189
490	98	-486.909	-256.101	-743.01
491	98.2	-560.267	-256.392	-816.659
492	98.4	-471.132	-265.322	-736.454
493	98.6	-459.712	-262.382	-722.094
494	98.8	-494.348	-270.454	-764.802
495	99	-553.382	-275.591	-828.974
496	99.2	-526.814	-255.953	-782.767
497	99.4	-512.155	-264.768	-776.923
498	99.6	-573.54	-254.615	-828.154
499	99.8	-458.875	-265.781	-724.656
500	100	-542.84	-275.808	-818.648
501	100.2	-583.94	-270.461	-854.402
502	100.4	-582.137	-263.196	-845.332
503	100.6	-536.818	-258.514	-795.332
504	100.8	-571.564	-256.766	-828.33
505	101	-498.139	-266.832	-764.971
506	101.2	-452.998	-267.142	-720.14
507	101.4	-554.29	-268.144	-822.433
508	101.6	-566.306	-266.989	-833.294
509	101.8	-555.403	-266.182	-821.585
510	102	-464.353	-272.235	-736.588
511	102.2	-474.176	-277.062	-751.238
512	102.4	-419.127	-273.048	-692.175
513	102.6	-465.047	-281.137	-746.183
514	102.8	-575.974	-280.237	-856.211
515	103	-597.672	-286.768	-884.44
516	103.2	-649.987	-295.533	-945.52
517	103.4	-586.26	-280.931	-867.191
518	103.6	-600.034	-275.022	-875.057
519	103.8	-532.409	-293.889	-826.298
520	104	-452.976	-294.324	-747.3
521	104.2	-449.81	-274.307	-724.117
522	104.4	-442.161	-291.362	-733.523
523	104.6	-523.287	-270.948	-794.235
524	104.8	-430.787	-286.879	-717.666
525	105	-495.191	-290.377	-785.568
526	105.2	-512.149	-285.232	-797.381
527	105.4	-515.852	-287.068	-802.919
528	105.6	-508.702	-305.429	-814.131
529	105.8	-509.149	-279.417	-788.566
530	106	-504.18	-293.329	-797.509
531	106.2	-534.577	-288.301	-822.878
532	106.4	-425.22	-274.82	-700.04
533	106.6	-435.45	-279.952	-715.402
534	106.8	-473.303	-286.068	-759.371
535	107	-535.335	-282.405	-817.741
536	107.2	-501.231	-283.002	-784.232
537	107.4	-623.849	-290.834	-914.682
538	107.6	-559.122	-293.192	-852.314
539	107.8	-580.429	-284.39	-864.819
540	108	-459.566	-279.861	-739.427
541	108.2	-432.459	-298.092	-730.551
542	108.4	-447.074	-288.219	-735.293
543	108.6	-482.775	-287.688	-770.463
544	108.8	-482.025	-276.331	-758.356
545	109	-506.111	-285.822	-791.933
546	109.2	-471.551	-271.167	-742.718
547	109.4	-485.982	-280.436	-766.418
548	109.6	-418.795	-277.989	-696.784
549	109.8	-476.17	-262.437	-738.606
550	110	-436.274	-283.414	-719.687
551	110.2	-480.592	-285.975	-766.567
552	110.4	-551.219	-266.009	-817.227
553	110.6	-468.758	-300.892	-769.65
554	110.8	-536.235	-287.588	-823.822
555	111	-573.998	-276.753	-850.752
556	111.2	-481.375	-283.545	-764.919
557	111.4	-520.929	-270.345	-791.274
558	111.6	-407.495	-278.269	-685.764
559	111.8	-473.48	-251.974	-725.453
560	112	-428.093	-279.644	-707.737
561	112.2	-471.38	-268.375	-739.755
562	112.4	-532.332	-276.55	-808.882
563	112.6	-555.236	-269.153	-824.389
564	112.8	-509.124	-281.776	-790.9
565	113	-481.847	-270.491	-752.338
566	113.2	-574.889	-271.352	-846.241
567	113.4	-518.986	-264.83	-783.816
568	113.6	-490.074	-257.517	-747.591
569	113.8	-441.673	-279.192	-720.865
570	114	-493.608	-260.361	-753.969
571	114.2	-482.335	-259.467	-741.802
572	114.4	-442.921	-258.348	-701.27
573	114.6	-423.27	-253.141	-676.411
574	114.8	-391.843	-250.445	-642.289
575	115	-412.027	-262.117	-674.144
576	115.2	-522.293	-272.889	-795.182
577	115.4	-449.818	-254.131	-703.949
578	115.6	-426.712	-266.959	-693.67
579	115.8	-447.166	-262.696	-709.862
580	116	-427.984	-277.804	-705.788
581	116.2	-382.839	-267.222	-650.061
582	116.4	-449.519	-259.12	-708.639
583	116.6	-422.954	-259.366	-682.32
584	116.8	-393.501	-242.852	-636.353
585	117	-370.997	-258.525	-629.522
586	117.2	-350.648	-266.684	-617.332
587	117.4	-279.628	-257.946	-537.573
588	117.6	-387.349	-259.5	-646.849
589	117.8	-448.749	-267.527	-716.275
590	118	-459.94	-261.497	-721.437
591	118.2	-336.166	-258.255	-594.421
592	118.4	-318.711	-260.942	-579.654
593	118.6	-280.19	-269.387	-549.578
594	118.8	-360.672	-272.792	-633.464
595	119	-402.756	-266.076	-668.832
596	119.2	-355.282	-266.974	-622.256
597	119.4	-380.58	-268.692	-649.272
598	119.6	-422.684	-258.241	-680.924
599	119.8	-339.386	-282.961	-622.346
600	120	-301.049	-270.54	-571.589
601	120.2	-370.733	-264.564	-635.298
602	120.4	-361.988	-263.345	-625.334
603	120.6	-289.654	-268.243	-557.897
604	120.8	-293.78	-264.861	-558.64
605	121	-443.329	-278.418	-721.747
606	121.2	-411.999	-268.597	-680.596
607	121.4	-463.918	-266.393	-730.311
608	121.6	-504.684	-245.053	-749.738
609	121.8	-408.422	-265.969	-674.391
610	122	-431.377	-264.864	-696.241
611	122.2	-411.181	-255.18	-666.361
612	122.4	-285.042	-251.727	-536.768
613	122.6	-429.261	-253.604	-682.865
614	122.8	-385.307	-263.191	-648.498
615	123	-375.961	-253.204	-629.165
616	123.2	-306.585	-244.474	-551.059
617	123.4	-435.159	-261.344	-696.503
618	123.6	-428.753	-235.505	-664.258
619	123.8	-419.644	-252.772	-672.416
620	124	-366.724	-257.803	-624.527
621	124.2	-368.493	-246.774	-615.267
622	124.4	-492.88	-247.086	-739.966
623	124.6	-459.478	-255.915	-715.393
624	124.8	-433.004	-262.195	-695.199
625	125	-494.364	-247.454	-741.818
626	125.2	-360.792	-262.08	-622.872
627	125.4	-349.476	-261.201	-610.678
628	125.6	-335.506	-247.98	-583.486
629	125.8	-282.349	-260.178	-542.527
630	126	-250.757	-258.024	-508.781
631	126.2	-288.354	-259.99	-548.344
632	126.4	-338.826	-262.389	-601.215
633	126.6	-386.042	-256.015	-642.057
634	126.8	-382.518	-242.017	-624.534
635	127	-473.92	-250.955	-724.875
636	127.2	-402.601	-267.674	-670.276
637	127.4	-410.521	-256.837	-667.358
638	127.6	-444.638	-268.706	-713.344
639	127.8	-495.279	-256.476	-751.755
640	128	-285.252	-258.753	-544.005
641	128.2	-455.396	-259.599	-714.995
642	128.4	-466.334	-244.962	-711.296
643	128.6	-420.058	-232.587	-652.646
644	128.8	-441.284	-242.223	-683.507
645	129	-452.666	-265.931	-718.597
646	129.2	-500.356	-260.439	-760.795
647	129.4	-489.611	-246.673	-736.284
648	129.6	-407.869	-248.84	-656.709
649	129.8	-351.292	-282.884	-634.176
650	130	-444.02	-275.362	-719.382
651	130.2	-418.002	-274.449	-692.452
652	130.4	-337.017	-263.667	-600.685
653	130.6	-380.361	-281.58	-661.942
654	130.8	-406.33	-270.086	-676.416
655	131	-321.255	-266.941	-588.196
656	131.2	-337.972	-266.111	-604.084
657	131.4	-292.597	-287.148	-579.745
658	131.6	-298.61	-284.056	-582.666
659	131.8	-310.44	-267.746	-578.186
660	132	-379.353	-270.535	-649.888
661	132.2	-357.309	-271.864	-629.172
662	132.4	-411.909	-280.623	-692.532
663	132.6	-295.437	-275.999	-571.436
664	132.8	-323.413	-270.016	-593.429
665	133	-283.284	-264.286	-547.57
666	133.2	-311.046	-276.776	-587.822
667	133.4	-404.941	-238.945	-643.885
668	133.6	-345.818	-260.098	-605.917
669	133.8	-283.467	-266.832	-550.299
670	134	-238.973	-268.098	-507.071
671	134.2	-308.724	-264.409	-573.134
672	134.4	-346.614	-275.828	-622.442
673	134.6	-357.604	-282.466	-640.07
674	134.8	-389.188	-278.33	-667.519
675	135	-431.67	-278.826	-710.496
676	135.2	-450.023	-284.296	-734.319
