Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -3.5292       -0.0779       -3.6071       -3.6071       
1             1             -1.4348       -0.1565       -1.5913       -1.5913       
2             2             -3.9331       -1.951        -5.8841       -5.8841       
3             3             -3.1599       -0.0687       -3.2286       -3.2286       
4             4             -3.1902       -0.2879       -3.4781       -3.4781       
5             5             -2.9223       -0.7465       -3.6688       -3.6688       
6             6             -0.1579       -0.2176       -0.3755       -0.3755       
7             7             -0.5619       -0.4027       -0.9646       -0.9646       
8             8             -2.0717       -0.0589       -2.1306       -2.1306       
9             9             -1.5868       -1.4385       -3.0253       -3.0253       
10            10            -1.2213       -0.2722       -1.4935       -1.4935       
11            11            -6.4976       -0.2522       -6.7498       -6.7498       
12            12            -3.1777       -0.2045       -3.3822       -3.3822       
13            13            -1.5806       -0.4179       -1.9985       -1.9985       
14            14            -1.2779       -0.2987       -1.5766       -1.5766       
15            15            +1.2529       -1.8812       -0.6283       -0.6283       
16            16            -2.3902       -3.1786       -5.5688       -5.5688       
17            17            -4.2784       -0.8138       -5.0922       -5.0922       
18            18            +0.1848       -1.8594       -1.6746       -1.6746       
19            19            +1.8894       -1.5328       +0.3566       +0.3566       
20            20            +1.9495       -0.9655       +0.984        +0.984        
21            21            -1.2507       -0.4116       -1.6623       -1.6623       
22            22            +3.5279       -0.3762       +3.1517       +3.1517       
23            23            +0.2166       -0.2433       -0.0267       -0.0267       
24            24            +1.241        -0.0755       +1.1655       +1.1655       
25            25            +2.9176       -0.9885       +1.9291       +1.9291       
26            26            +2.5902       -1.3964       +1.1938       +1.1938       
27            27            +2.6369       -1.2549       +1.382        +1.382        
28            28            +3.2402       -1.4457       +1.7945       +1.7945       
29            29            +3.946        -0.5669       +3.3791       +3.3791       
30            30            +4.3923       -1.3119       +3.0804       +3.0804       
31            31            +4.7914       -1.978        +2.8134       +2.8134       
32            32            -3.3677       -4.6715       -8.0392       -8.0392       
33            33            -0.6281       -2.5546       -3.1827       -3.1827       
34            34            +1.2659       -3.3953       -2.1294       -2.1294       
35            35            +0.7106       -2.4499       -1.7393       -1.7393       
36            36            +0.8191       -2.6589       -1.8398       -1.8398       
37            37            +0.6845       -2.8          -2.1155       -2.1155       
38            38            +0.337        -2.7278       -2.3908       -2.3908       
39            39            +0.0823       -2.5519       -2.4696       -2.4696       
40            40            +1.1176       -1.6231       -0.5055       -0.5055       
41            41            -0.3203       -2.9614       -3.2817       -3.2817       
42            42            +2.0687       -2.7987       -0.73         -0.73         
43            43            -1.6964       -4.0384       -5.7348       -5.7348       
44            44            +1.9682       -1.2161       +0.7521       +0.7521       
45            45            +0.8109       -2.0844       -1.2735       -1.2735       
46            46            +0.187        -2.273        -2.086        -2.086        
47            47            +0.8522       -1.8728       -1.0206       -1.0206       
48            48            +0.2255       -1.617        -1.3915       -1.3915       
49            49            +2.4578       -3.63         -1.1722       -1.1722       
50            50            -0.3766       -2.3343       -2.7109       -2.7109       
51            51            +0.9858       -1.9037       -0.9179       -0.9179       
52            52            -4.7005       -5.5763       -10.2768      -10.2768      
53            53            -2.8858       -3.9927       -6.8785       -6.8785       
54            54            -4.4595       -6.125        -10.5845      -10.5845      
55            55            -6.2455       -5.1282       -11.3737      -11.3737      
56            56            -5.9728       -5.867        -11.8398      -11.8398      
57            57            -5.657        -6.3018       -11.9588      -11.9588      
58            58            -5.4647       -5.8291       -11.2938      -11.2938      
59            59            -5.3047       -4.3785       -9.6832       -9.6832       
60            60            -0.7342       -4.3144       -5.0486       -5.0486       
61            61            +1.1314       -1.2287       -0.0973       -0.0973       
62            62            +1.3557       -1.2487       +0.107        +0.107        
63            63            -4.2314       -2.8856       -7.117        -7.117        
64            64            -0.7631       -3.9625       -4.7256       -4.7256       
65            65            -1.3466       -1.6167       -2.9633       -2.9633       
66            66            +1.3025       -1.7918       -0.4893       -0.4893       
67            67            -1.132        -4.0716       -5.2036       -5.2036       
68            68            -8.6584       -5.0953       -13.7537      -13.7537      
69            69            -4.756        -2.587        -7.343        -7.343        
70            70            +1.7823       -1.2071       +0.5752       +0.5752       
71            71            -3.2034       -1.8059       -5.0093       -5.0093       
72            72            -2.2549       -1.3035       -3.5584       -3.5584       
73            73            -1.2541       -1.1863       -2.4404       -2.4404       
74            74            -2.1429       -0.9101       -3.053        -3.053        
75            75            +3.5433       -2.0203       +1.523        +1.523        
76            76            +1.9238       -2.0312       -0.1074       -0.1074       
77            77            +0.085        -2.2629       -2.1779       -2.1779       
78            78            +3.7143       -0.8265       +2.8878       +2.8878       
79            79            -4.6831       -3.8455       -8.5286       -8.5286       
80            80            -2.7175       -1.4041       -4.1216       -4.1216       
81            81            -0.1202       -4.2851       -4.4053       -4.4053       
82            82            +2.9459       -1.8789       +1.067        +1.067        
83            83            +3.9745       -0.4653       +3.5092       +3.5092       
84            84            +3.1915       -1.3015       +1.89         +1.89         
85            85            +2.616        -0.2651       +2.3509       +2.3509       
86            86            +1.3393       -0.2274       +1.1119       +1.1119       
87            87            -0.1208       -0.2226       -0.3434       -0.3434       
88            88            +1.6485       -0.6139       +1.0346       +1.0346       
