Frame	Time	Elec	VdW	Nonbond
0	60	-26.6522	-44.79	-71.4422
1	60.2	-24.7647	-52.3704	-77.1351
2	60.4	-12.1792	-41.3595	-53.5387
3	60.6	-26.1399	-31.2051	-57.345
4	60.8	-5.5266	-35.9993	-41.5259
5	61	-32.8275	-31.7398	-64.5673
6	61.2	-5.2004	-32.8563	-38.0567
7	61.4	-20.3845	-38.5105	-58.895
8	61.6	-32.0689	-41.7976	-73.8665
9	61.8	-23.2997	-45.2353	-68.535
10	62	-43.9842	-34.4088	-78.393
11	62.2	-41.3857	-34.5779	-75.9636
12	62.4	-22.5074	-34.7511	-57.2585
13	62.6	-15.5554	-31.4659	-47.0213
14	62.8	-25.9797	-35.1211	-61.1008
15	63	-26.9267	-36.8696	-63.7963
16	63.2	-24.4711	-33.8239	-58.295
17	63.4	-6.657	-38.7299	-45.3869
18	63.6	-29.4335	-38.1834	-67.6169
19	63.8	-19.6104	-41.7855	-61.3959
20	64	-36.9369	-42.8349	-79.7718
21	64.2	-16.5999	-47.6438	-64.2437
22	64.4	-20.392	-44.5896	-64.9816
23	64.6	-24.8601	-40.2452	-65.1053
24	64.8	-28.2455	-34.629	-62.8745
25	65	-34.0054	-42.9829	-76.9883
26	65.2	-25.2293	-37.7636	-62.9929
27	65.4	-22.7157	-43.2031	-65.9188
28	65.6	-21.3853	-55.2548	-76.6401
29	65.8	-22.5329	-49.9268	-72.4597
30	66	-11.9988	-46.4197	-58.4185
31	66.2	-26.6362	-49.0855	-75.7217
32	66.4	-30.309	-43.463	-73.772
33	66.6	-32.1931	-40.2235	-72.4166
34	66.8	-36.691	-32.9092	-69.6002
35	67	-43.3122	-37.376	-80.6882
36	67.2	-42.1963	-39.4865	-81.6828
37	67.4	-47.6453	-37.8149	-85.4602
38	67.6	-62.9725	-35.173	-98.1455
39	67.8	-45.8629	-48.4011	-94.264
40	68	-64.5885	-43.7779	-108.366
41	68.2	-65.4879	-41.4675	-106.955
42	68.4	-57.6133	-52.6451	-110.258
43	68.6	-61.4008	-41.8451	-103.246
44	68.8	-92.9475	-46.0674	-139.015
45	69	-68.7399	-38.9999	-107.74
46	69.2	-71.9275	-42.2195	-114.147
47	69.4	-56.6572	-43.9179	-100.575
48	69.6	-65.8201	-47.6404	-113.461
49	69.8	-68.9569	-49.8074	-118.764
50	70	-55.4579	-47.4982	-102.956
51	70.2	-52.2869	-42.5753	-94.8622
52	70.4	-69.2492	-50.0679	-119.317
53	70.6	-55.5372	-47.6956	-103.233
54	70.8	-57.7852	-43.6134	-101.399
55	71	-68.027	-53.4721	-121.499
56	71.2	-61.3174	-47.8641	-109.182
57	71.4	-47.323	-45.9483	-93.2713
58	71.6	-49.3431	-42.895	-92.2381
59	71.8	-50.2626	-47.3665	-97.6291
60	72	-36.0902	-43.2192	-79.3094
61	72.2	-30.9605	-39.3731	-70.3336
62	72.4	-16.8597	-45.9365	-62.7962
63	72.6	-40.1405	-45.6082	-85.7487
64	72.8	-35.4195	-43.2447	-78.6642
65	73	-35.5578	-40.1373	-75.6951
66	73.2	-13.0674	-38.1856	-51.253
67	73.4	-38.4415	-40.2067	-78.6482
68	73.6	-17.9714	-39.1343	-57.1057
69	73.8	-20.6837	-42.3493	-63.033
70	74	-18.8997	-37.9561	-56.8558
71	74.2	-0.2397	-28.2894	-28.5291
72	74.4	-24.335	-33.8439	-58.1789
73	74.6	-11.5256	-31.0911	-42.6167
74	74.8	-26.5367	-34.2471	-60.7838
