Frame	Time	Elec	VdW	Nonbond
224	104.8	-307.846	-118.616	-426.461
225	105	-310.857	-115.37	-426.227
226	105.2	-302.132	-116.377	-418.509
227	105.4	-308.068	-126.857	-434.925
228	105.6	-334.718	-132.51	-467.228
229	105.8	-331.933	-106.114	-438.047
230	106	-316.099	-122.195	-438.294
231	106.2	-270.65	-108.176	-378.825
232	106.4	-255.259	-118.785	-374.044
233	106.6	-237.997	-109.685	-347.683
234	106.8	-256.043	-114.532	-370.575
235	107	-311.836	-119.42	-431.256
236	107.2	-226.032	-118.109	-344.14
237	107.4	-340.026	-132.362	-472.387
238	107.6	-311.303	-120.225	-431.528
239	107.8	-349.743	-108.319	-458.062
240	108	-243.875	-112.298	-356.173
241	108.2	-261.277	-117.711	-378.988
242	108.4	-302.659	-110.762	-413.421
243	108.6	-332.646	-118.933	-451.579
244	108.8	-289.115	-114.384	-403.499
245	109	-291.729	-112.499	-404.227
246	109.2	-264.62	-114.523	-379.143
247	109.4	-264.197	-103.962	-368.159
248	109.6	-279.365	-99.7209	-379.086
249	109.8	-258.25	-102.254	-360.504
250	110	-240.195	-106.8	-346.995
251	110.2	-299.004	-107.763	-406.767
252	110.4	-309.599	-108.15	-417.749
253	110.6	-200.049	-114.474	-314.523
254	110.8	-271.287	-103.564	-374.851
255	111	-312.157	-103.15	-415.308
256	111.2	-214.192	-110.604	-324.796
257	111.4	-271.72	-105.473	-377.193
258	111.6	-201.466	-98.7837	-300.25
259	111.8	-216.385	-103.008	-319.394
260	112	-220.135	-105.7	-325.834
261	112.2	-258.765	-104.563	-363.328
262	112.4	-290.401	-96.9061	-387.307
263	112.6	-277.093	-96.7193	-373.813
264	112.8	-288.007	-106.551	-394.558
265	113	-290.784	-104.489	-395.272
266	113.2	-331.06	-101.789	-432.849
267	113.4	-301.777	-95.7514	-397.528
268	113.6	-229.768	-95.9396	-325.707
269	113.8	-237.89	-98.3188	-336.209
270	114	-244.713	-87.9246	-332.637
271	114.2	-254.574	-98.4773	-353.051
272	114.4	-236.719	-80.0465	-316.765
273	114.6	-215.485	-83.7222	-299.207
274	114.8	-199.942	-71.0991	-271.041
275	115	-160.38	-85.7935	-246.173
276	115.2	-265.857	-90.1314	-355.988
277	115.4	-230.279	-95.9336	-326.213
278	115.6	-207.357	-100.314	-307.671
279	115.8	-258.43	-92.7281	-351.159
280	116	-210.86	-96.2506	-307.11
281	116.2	-198.525	-86.4046	-284.93
282	116.4	-248.852	-93.4007	-342.253
283	116.6	-214.344	-88.7882	-303.132
284	116.8	-165.695	-76.9108	-242.606
285	117	-226.031	-74.2631	-300.294
286	117.2	-133.708	-90.267	-223.975
287	117.4	-128.487	-79.2816	-207.768
288	117.6	-211.792	-83.559	-295.351
289	117.8	-228.225	-89.8559	-318.081
290	118	-242.14	-87.2499	-329.39
291	118.2	-157.801	-86.1062	-243.907
292	118.4	-173.015	-91.9146	-264.93
293	118.6	-168.79	-98.3619	-267.152
294	118.8	-219.717	-98.9588	-318.675
295	119	-222.109	-94.4589	-316.568
296	119.2	-163.113	-91.3769	-254.49
297	119.4	-195.479	-94.4414	-289.921
298	119.6	-223.23	-96.3039	-319.534
299	119.8	-182.59	-102.531	-285.121
300	120	-142.652	-97.8869	-240.539
301	120.2	-157.09	-87.4218	-244.512
302	120.4	-188.06	-78.4213	-266.481
303	120.6	-146.045	-93.1981	-239.243
304	120.8	-154.663	-82.4411	-237.104
305	121	-234.697	-94.6055	-329.303
306	121.2	-227.314	-88.9964	-316.311
307	121.4	-255.745	-88.4112	-344.156
308	121.6	-259.125	-88.7918	-347.917
309	121.8	-172.202	-94.7951	-266.997
310	122	-198.221	-94.6146	-292.835
311	122.2	-182.687	-83.1728	-265.86
312	122.4	-119.856	-80.6303	-200.487
313	122.6	-175.251	-86.3979	-261.649
314	122.8	-197.633	-91.0269	-288.659
315	123	-190.298	-86.6828	-276.981
316	123.2	-151.107	-68.6603	-219.767
317	123.4	-204.349	-84.8651	-289.214
318	123.6	-199.571	-68.9265	-268.498
319	123.8	-190.382	-87.6863	-278.069
320	124	-205.622	-80.0701	-285.693
321	124.2	-157.708	-79.7328	-237.44
322	124.4	-204.592	-73.3138	-277.906
323	124.6	-232.309	-73.3478	-305.657
324	124.8	-250.272	-77.0451	-327.318
325	125	-260.978	-81.8571	-342.835
326	125.2	-204.048	-89.2818	-293.33
327	125.4	-201.132	-89.7512	-290.884
328	125.6	-161.047	-89.6768	-250.724
329	125.8	-84.7543	-86.5549	-171.309
330	126	-87.2747	-77.5873	-164.862
331	126.2	-122.16	-78.9973	-201.157
332	126.4	-131.991	-75.0735	-207.065
333	126.6	-181.687	-78.7124	-260.399
334	126.8	-183.588	-78.4328	-262.02
335	127	-214.473	-88.0631	-302.536
336	127.2	-172.914	-89.5562	-262.471
337	127.4	-178.097	-87.5114	-265.609
338	127.6	-177.612	-98.6596	-276.272
339	127.8	-249.833	-86.3546	-336.187
340	128	-133.614	-84.9385	-218.552
341	128.2	-205.71	-90.359	-296.069
342	128.4	-159.362	-84.8863	-244.248
343	128.6	-141.94	-77.3142	-219.254
344	128.8	-176.12	-77.8166	-253.936
345	129	-163.857	-93.1008	-256.958
346	129.2	-258.129	-91.3023	-349.431
347	129.4	-208.849	-88.347	-297.196
348	129.6	-137.155	-90.9303	-228.085
349	129.8	-115.218	-91.6153	-206.834
350	130	-173.89	-96.5135	-270.403
351	130.2	-149.906	-97.5194	-247.426
352	130.4	-149.062	-102.761	-251.822
353	130.6	-165.223	-110.154	-275.377
354	130.8	-180.338	-102.641	-282.979
355	131	-138.033	-93.8083	-231.842
356	131.2	-145.648	-92.9573	-238.606
357	131.4	-103.269	-97	-200.269
358	131.6	-117.637	-102.565	-220.202
359	131.8	-131.519	-98.1396	-229.659
360	132	-179.23	-96.8916	-276.121
361	132.2	-156.633	-96.4636	-253.096
362	132.4	-192.835	-92.9541	-285.789
363	132.6	-145.313	-87.802	-233.115
364	132.8	-168.186	-86.0443	-254.23
365	133	-172.687	-87.7615	-260.449
366	133.2	-113.127	-91.0572	-204.184
367	133.4	-173.745	-84.565	-258.31
368	133.6	-127.806	-91.6024	-219.408
369	133.8	-104.957	-90.8366	-195.794
370	134	-108.14	-94.8205	-202.961
371	134.2	-132.889	-89.6634	-222.552
372	134.4	-172.046	-98.9398	-270.986
373	134.6	-136.955	-100.266	-237.221
374	134.8	-156.612	-107.002	-263.614
375	135	-169.208	-103.785	-272.992
376	135.2	-184.797	-105.206	-290.003
377	135.4	-170.47	-105.245	-275.715
378	135.6	-214.921	-103.459	-318.38
379	135.8	-196.422	-103.412	-299.834
380	136	-174.543	-108.118	-282.662
381	136.2	-229.844	-90.4144	-320.258
382	136.4	-184.408	-99.6302	-284.038
383	136.6	-190.238	-103.645	-293.883
384	136.8	-225.215	-103.025	-328.241
385	137	-215.78	-100.98	-316.759
386	137.2	-204.142	-96.795	-300.937
387	137.4	-156.171	-93.1804	-249.351
388	137.6	-204.297	-87.063	-291.36
389	137.8	-136.871	-92.9646	-229.836
390	138	-179.354	-102.331	-281.684
391	138.2	-228.622	-109.808	-338.43
392	138.4	-215.03	-100.119	-315.149
393	138.6	-195.196	-100.455	-295.651
394	138.8	-159.138	-102.039	-261.178
395	139	-184.985	-92.7034	-277.688
396	139.2	-153.415	-103.769	-257.184
397	139.4	-200.075	-102.464	-302.539
398	139.6	-234.244	-106.629	-340.872
399	139.8	-165.05	-105.481	-270.531
