Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -1.2835       -0.7196       -2.0031       -2.0031       
1             1             -3.7886       -2.2587       -6.0473       -6.0473       
2             2             +3.3773       -0.705        +2.6723       +2.6723       
3             3             +3.2984       -1.3224       +1.976        +1.976        
4             4             +0.3811       -0.3685       +0.0126       +0.0126       
5             5             -5.1887       -1.2401       -6.4288       -6.4288       
6             6             +0.3591       -1.4201       -1.061        -1.061        
7             7             -2.6542       -0.6432       -3.2974       -3.2974       
8             8             +0.8807       -3.1706       -2.2899       -2.2899       
9             9             +1.8533       -1.5187       +0.3346       +0.3346       
10            10            +1.5759       -1.6291       -0.0532       -0.0532       
11            11            +3.1931       -0.8026       +2.3905       +2.3905       
12            12            -0.8716       -0.3052       -1.1768       -1.1768       
13            13            -5.6923       -1.3378       -7.0301       -7.0301       
14            14            +1.6672       -0.6968       +0.9704       +0.9704       
15            15            -1.0721       -0.0845       -1.1566       -1.1566       
16            16            +0.7095       -0.1973       +0.5122       +0.5122       
17            17            +0.1312       -0.038        +0.0932       +0.0932       
18            18            +3.023        -1.4121       +1.6109       +1.6109       
19            19            +0.5977       -0.1342       +0.4635       +0.4635       
20            20            +0.7598       -0.1782       +0.5816       +0.5816       
21            21            +0.3721       -0.0299       +0.3422       +0.3422       
22            22            +0.7035       -0.0284       +0.6751       +0.6751       
23            23            +0.7394       -0.0381       +0.7013       +0.7013       
24            24            +0.0925       -0.0441       +0.0484       +0.0484       
25            25            +1.1162       -0.0774       +1.0388       +1.0388       
26            26            -0.3636       -0.1738       -0.5374       -0.5374       
27            27            -0.7898       -0.0873       -0.8771       -0.8771       
28            28            +0.8582       -0.0526       +0.8056       +0.8056       
29            29            +0.6667       -0.1206       +0.5461       +0.5461       
30            30            +0.4747       -0.0679       +0.4068       +0.4068       
31            31            +0.1976       -0.002        +0.1956       +0.1956       
32            32            +0.3777       -0.0004       +0.3773       +0.3773       
33            33            +0.0825       -0.0001       +0.0824       +0.0824       
34            34            -0.1684       -0.0023       -0.1707       -0.1707       
35            35            +0            +0            +0            +0            
36            36            +0.6487       -0.0043       +0.6444       +0.6444       
37            37            +0.0021       -0            +0.0021       +0.0021       
38            38            +0.0057       -0            +0.0057       +0.0057       
39            39            -0.1352       -0.0041       -0.1393       -0.1393       
40            40            +0.3949       -0.0028       +0.3921       +0.3921       
41            41            -0.0041       -0.0001       -0.0042       -0.0042       
42            42            -0.0291       -0            -0.0291       -0.0291       
43            43            +0            +0            +0            +0            
44            44            -0.0297       -0.0001       -0.0298       -0.0298       
45            45            +0.1062       -0.0004       +0.1058       +0.1058       
46            46            +0.1027       -0.0001       +0.1026       +0.1026       
47            47            +0            +0            +0            +0            
48            48            +0.0923       -0            +0.0923       +0.0923       
49            49            -0.0005       -0            -0.0005       -0.0005       
50            50            -0.1746       -0.001        -0.1756       -0.1756       
51            51            -0.4828       -0.0101       -0.4929       -0.4929       
52            52            -0.0752       -0            -0.0752       -0.0752       
53            53            +0.5528       -0.0165       +0.5363       +0.5363       
54            54            -1.3413       -0.1578       -1.4991       -1.4991       
55            55            -0.7878       -0.4482       -1.236        -1.236        
56            56            -2.0112       -0.3284       -2.3396       -2.3396       
57            57            -1.4246       -1.4882       -2.9128       -2.9128       
58            58            -9.5713       -1.7725       -11.3438      -11.3438      
59            59            +0.9549       -0.635        +0.3199       +0.3199       
60            60            +1.2197       -0.0547       +1.165        +1.165        
61            61            +0.5294       -0.0002       +0.5292       +0.5292       
62            62            +0.0427       -0.0009       +0.0418       +0.0418       
63            63            +1.1278       -0.0675       +1.0603       +1.0603       
64            64            +0.0077       -0.1384       -0.1307       -0.1307       
65            65            -0.9717       -0.0838       -1.0555       -1.0555       
66            66            +0.5283       -0.0239       +0.5044       +0.5044       
67            67            +0.6216       -0.069        +0.5526       +0.5526       
68            68            -0.2707       -0.2772       -0.5479       -0.5479       
69            69            +1.6231       -0.365        +1.2581       +1.2581       
70            70            -0.0499       -0.4752       -0.5251       -0.5251       
71            71            +0.6263       -0.1483       +0.478        +0.478        
72            72            -2.2122       -0.1181       -2.3303       -2.3303       
73            73            -0.0409       -0.0126       -0.0535       -0.0535       
74            74            -0.0537       -0.0018       -0.0555       -0.0555       
75            75            -1.7634       -0.041        -1.8044       -1.8044       
76            76            +1.2745       -0.0017       +1.2728       +1.2728       
77            77            +1.279        -0.0311       +1.2479       +1.2479       
78            78            +0.4826       -0.0214       +0.4612       +0.4612       
79            79            -1.2185       -0.0724       -1.2909       -1.2909       
80            80            -1.7971       -0.1269       -1.924        -1.924        
81            81            +0.3419       -0.1908       +0.1511       +0.1511       
82            82            -0.0692       -0.1214       -0.1906       -0.1906       
83            83            +0.3125       -0.0392       +0.2733       +0.2733       
84            84            +0.5199       -0.1056       +0.4143       +0.4143       
85            85            +0.9059       -0.1076       +0.7983       +0.7983       
86            86            +0.2665       -0.0084       +0.2581       +0.2581       
87            87            +1.7531       -0.086        +1.6671       +1.6671       
88            88            -0.1602       -0.023        -0.1832       -0.1832       
89            89            +0.367        -0.022        +0.345        +0.345        
90            90            +2.5445       -0.0609       +2.4836       +2.4836       
91            91            +0.3356       -0.1203       +0.2153       +0.2153       
92            92            +1.3378       -0.2093       +1.1285       +1.1285       
93            93            +0.1589       -0.0744       +0.0845       +0.0845       
94            94            -0.9064       -0.0505       -0.9569       -0.9569       
95            95            -0.4224       -0.0487       -0.4711       -0.4711       
96            96            -0.7714       -0.0254       -0.7968       -0.7968       
97            97            +0.1713       -0.0578       +0.1135       +0.1135       
98            98            +0.1487       -0.0164       +0.1323       +0.1323       
99            99            +0.3146       -0.0695       +0.2451       +0.2451       
100           100           -0.4155       -0.2288       -0.6443       -0.6443       
101           101           +0.5938       -0.2753       +0.3185       +0.3185       
102           102           -1.2462       -0.2304       -1.4766       -1.4766       
